"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"trade_friend_is_selecting"	"Waiting for {0} to select their Pokémon..."	"相手の選択を待っています..."	"{0} est en train de choisir un Pokémon..."	"Esperando a otro jugador..."	"Warten auf Pokémon-Auswahl von {0} ..."	"{0} sta scegliendo il suo Pokémon..."	"상대 선택을 기다리고 있습니다..."	"正在等待 {0} 選擇寶可夢……"	"{0} está escolhendo um Pokémon..."
"trading_confirmed"	"Confirmed"	"確定済み"	"Confirmé"	"Confirmado"	"Bestätigt"	"Confermato"	"이미 확정함"	"確定"	"Confirmado"
"trading_waiting"	"Waiting..."	"待機中..."	"En attente..."	"Esperando..."	"Warten ..."	"In attesa..."	"待機中..."	"正在等待……"	"Esperando..."
"friend_invite_accepted_toast"	"You and {0} are now friends!"	"{0}さんとフレンドになった！"	"{0} est désormais ton ami."	"¡Comienza tu amistad con {0}!"	"{0} und du seid jetzt Freunde!"	"Tu e {0} ora siete amici."	"{0}님과 친구가 되었습니다!"	"和 {0} 成為朋友了！"	"Sua amizade com {0} começou!"
"friend_invite_received_toast"	"{0} sent you a Friend Request!"	"{0}さんからフレンド申請が届いています！"	"{0} t’a envoyé une Invitation."	"¡{0} te ha enviado una solicitud de amistad!"	"{0} hat dir eine Freundschaftsanfrage geschickt!"	"{0} ti ha inviato una richiesta di amicizia!"	"{0}님의 친구신청이 도착했습니다!"	"收到 {0} 傳來的朋友申請了！"	"{0} enviou um pedido de amizade a você!"
"trade_friend_left_title"	"Trade expired."	"フレンドが退出しました"	"Cet échange est arrivé à expiration."	"Este intercambio ha expirado."	"Tausch ist abgelaufen."	"Scambio interrotto..."	"친구가 나갔습니다"	"朋友退出本次交換"	"Troca expirada."
"trade_friend_left_message"	"This trade was canceled."	"この交換はキャンセルされました"	"Cet échange est annulé."	"Este intercambio ha sido cancelado."	"Dieser Tausch wurde abgebrochen."	"Lo scambio è stato annullato."	"이 교환은 취소됐습니다."	"本次交換已被取消"	"Esta troca foi cancelada."
"trade_cannot_confirm"	"Cannot confirm yet"	"まだ確定できません"	"Impossible de confirmer pour le moment"	"No se puede confirmar aún."	"Noch nicht bestätigt"	"Non confermato"	"아직 확정할 수 없습니다"	"尚未確定"	"Ainda não é possível confirmar"
"trade_friend_not_present"	"Waiting for {0} to be available for trading."	"{0}さんを待っています"	"{0} n'est pas encore disponible pour un échange."	"Esperando a que {0} esté disponible para el intercambio..."	"Warten, bis {0} zum Tauschen bereit ist ..."	"In attesa di {0}..."	"{0}님을 기다리고 있습니다"	"正在等待 {0}……"	"Esperando por {0} ficar disponível para trocar."
"trade_confirm_quit_title"	"Do you want to cancel this Trade?"	"退出しますか？"	"Veux-tu vraiment annuler cet échange ?"	"¿Quieres cancelar este intercambio?"	"Möchtest du diesen Tausch abbrechen?"	"Vuoi abbandonare questo scambio?"	"나가겠습니까?"	"確定要退出交換嗎？"	"Quer cancelar esta troca?"
"trade_confirm_quit_message"	"If you leave now, you won't trade with {0}. "	"この画面から出ると交換はキャンセルされます"	"Si tu quittes cet écran d’échange, tu ne pourras pas échanger avec {0}."	"Si abandonas ahora, no realizarás el intercambio con {0}."	"Wenn du jetzt gehst, wird der Tausch mit {0} abgebrochen. "	"Se abbandoni adesso, lo scambio con {0} verrà annullato."	"이 화면에서 나가면 교환은 취소됩니다."	"若是離開此畫面，這次交換將會被取消"	"Se fizer isto, não poderá trocar com {0}. "
"friendship_detail_unlocked_trading"	"You can trade the following Pokémon:"	"交換できるポケモン："	"Tu peux échanger les Pokémon suivants :"	"Puedes intercambiar los siguientes Pokémon:"	"Du kannst folgende Pokémon tauschen:"	"Puoi scambiare questi Pokémon:"	"교환할 수 있는 포켓몬:"	"可交換的寶可夢種類："	"Você pode trocar os seguintes Pokémon:"
"friendship_detail_stardust_discount"	"Stardust discount"	"交換に必要なほしのすなが減る"	"Rabais sur les Poussières Étoiles"	"Descuento de Polvos Estelares"	"Sternenstaub-Rabatt"	"Ottieni uno sconto sulla polvere di stelle"	"교환에 필요한 별의모래가 줄어든다 "	"星星沙子折扣獎勵"	"Desconto de Poeira Estelar"
"trade_regular_in_pokedex"	"Regular Pokémon in Pokédex"	"図鑑に登録済み全て（幻のポケモンを除く）"	"Les Pokémon normaux du Pokédex"	"Pokémon regulares en la Pokédex"	"Reguläre Pokémon im Pokédex"	"Pokémon comuni nel Pokédex"	"도감에 등록된 전부(환상의 포켓몬 제외)"	"圖鑑裡所有的一般寶可夢"	"Pokémon regulares no Pokédex"
"trade_regular_non_pokedex"	"All regular Pokémon"	"ポケモンの交換ができるようになる（幻のポケモンを除く）"	"Tous les Pokémon normaux"	"Todos los Pokémon regulares"	"Alle regulären Pokémon"	"Tutti i Pokémon comuni"	"모든 포켓몬(환상 제외)"	"所有一般寶可夢"	"Todos os Pokémon regulares"
"trade_regional_non_pokedex"	"All regional Pokémon"	"全ての特定の地域に棲むポケモン"	"Tous les Pokémon régionaux"	"Todos los Pokémon regionales"	"Alle regionalen Pokémon"	"Tutte le forme regionali dei Pokémon"	"모든 특정 지역에 서식하는 포켓몬"	"所有地區型態的寶可夢"	"Todas as formas regionais de Pokémon"
"trade_form_non_pokedex"	"All Pokémon form variants"	"姿の違うポケモン全て"	"Toutes les formes d’un Pokémon"	"Todos los Pokémon con formas regionales"	"Alle Pokémon-Formvarianten"	"Tutte le forme dei Pokémon"	"모습이 다른 포켓몬 전부"	"所有樣子不同的寶可夢"	"Todas as formas dos Pokémon"
"trade_legendary_non_pokedex"	"All Legendary Pokémon"	"伝説のポケモン全て"	"Tous les Pokémon légendaires"	"Todos los Pokémon legendarios"	"Alle Legendären Pokémon"	"Tutti i Pokémon leggendari"	"전설의 포켓몬 모두"	"所有傳說的寶可夢"	"Todos os Pokémon Lendários"
"trade_shiny_non_pokedex"	"All Shiny Pokémon"	"色違いのポケモン全て"	"Tous les Pokémon chromatiques"	"Todos los Pokémon variocolor"	"Alle Schillernden Pokémon"	"Tutti i Pokémon cromatici"	"색이 다른 포켓몬 모두"	"所有異色寶可夢"	"Todos os Pokémon Brilhantes"
"trading_canceled"	"Canceled"	"キャンセル済み"	"Annulé"	"Cancelado"	"Abgebrochen"	"Annullato"	"이미 취소함"	"已取消"	"Cancelado"
"trade_special_in_pokedex"	"Legendary or Shiny Pokémon in Pokédex"	"図鑑に登録済みの伝説および色違いのポケモン"	"Les Pokémon légendaires ou chromatiques du Pokédex"	"Pokémon legendarios o variocolores en la Pokédex"	"Legendäre oder Schillernde Pokémon im Pokédex"	"Pokémon leggendari e cromatici nel Pokédex"	"도감에 이미 등록된 색이 다른 또는 전설의 포켓몬"	"已登錄至圖鑑的傳說的寶可夢或異色寶可夢"	"Pokémon Lendários ou Brilhantes no Pokédex"
"trade_exclusion_reason_player_cannot_afford"	"You do not have enough Stardust."	"ほしのすなが足りません"	"Tu n’as pas assez de Poussières Étoiles."	"No tienes suficientes Polvos Estelares."	"Du hast nicht genug Sternenstaub."	"Non hai abbastanza polvere di stelle."	"별의모래가 부족합니다."	"星星沙子不足"	"Você não tem Poeira Estelar o suficiente."
"trade_exclusion_reason_friend_cannot_afford"	"Your friend doesn't have enough Stardust."	"フレンドのほしのすなが足りません"	"Ton ami n’a pas assez de Poussières Étoiles."	"La otra persona no tiene suficientes Polvos Estelares."	"Dein Freund hat nicht genug Sternenstaub."	"Il tuo amico non ha abbastanza polvere di stelle."	"친구의 별의모래가 부족합니다."	"朋友的星星沙子不足"	"Seu amigo não tem Poeira Estelar suficiente."
"trade_exclusion_reason_player_reached_daily_limit"	"You've already made a Special Trade today."	"今日すでに特別な交換を行いました"	"Tu as atteint la limite quotidienne d’Échanges spéciaux."	"Hoy ya has realizado un intercambio especial."	"Du hast heute schon einen Spezial-Tausch ausgeführt."	"Hai già effettuato uno scambio speciale oggi."	"하루에 교환할 수 있는 한계에 도달했습니다."	"今天已經做過特殊交換囉"	"Você já realizou uma troca especial hoje."
"trade_exclusion_reason_friend_reached_daily_limit"	"Your friend has already made a Special Trade today."	"フレンドは今日すでに特別な交換を行いました"	"Ton ami a atteint la limite quotidienne d’Échanges spéciaux."	"La otra persona ya ha realizado un intercambio especial hoy."	"Dein Freund hat sein tägliches Tauschlimit erreicht."	"Il tuo amico ha già effettuato uno scambio speciale oggi."	"친구가 하루에 교환할 수 있는 한계에 도달했습니다."	"朋友今天已經做過特殊交換囉"	"Seu amigo atingiu o limite diário de trocas."
"trade_error_unknown"	"Trading service temporarily unavailable. Try again later."	"交換を行うことができません。しばらくしてからリトライしてください。"	"Le service d’échanges est inaccessible pour le moment. Réessaye plus tard."	"El servicio de intercambio no está disponible en estos momentos. Vuelve a intentarlo más tarde."	"Tauschen vorübergehend nicht verfügbar. Versuche es später noch einmal."	"Gli scambi non sono disponibili al momento. Riprova più tardi."	"교환할 수 없습니다. 잠시 후 다시 시도해 주십시오."	"暫時無法使用交換功能，請稍後再試一次"	"O serviço de troca está indisponível no momento. Tente de novo mais tarde."
"trade_error_friend_not_found"	"Couldn't find {0} to trade with."	"{0}さんを見つけることができませんでした"	"Impossible de trouver {0} pour effectuer un échange."	"No se ha podido encontrar a {0} para realizar un intercambio."	"Konnte Tauschpartner {0} nicht finden."	"Impossibile trovare {0} per effettuare lo scambio."	"{0}님을 찾을 수 없습니다."	"無法找到 {0} 來進行交換"	"Não foi possível encontrar {0} para realizar a troca."
"trade_error_open_expired"	"This trade with {0} has expired."	"{0}さんとの交換はタイムアウトしました"	"Cet échange avec {0} est arrivé à expiration."	"Este intercambio con {0} ha expirado."	"Dieser Tausch mit {0} ist abgelaufen."	"Lo scambio con {0} si è interrotto."	"{0}님과의 교환은 타임아웃 했습니다."	"與 {0} 的交換已結束"	"Esta troca com {0} expirou."
"trade_error_out_of_range"	"{0} is out of range for trading."	"{0}さんは範囲外にいます"	"{0} est trop loin pour effectuer un échange."	"{0} está fuera de alcance para intercambiar."	"{0} ist außer Tausch-Reichweite."	"{0} è fuori portata. Lo scambio è stato interrotto."	"{0}님은 범위 밖에 있습니다."	"{0} 不在可交換的範圍內"	"{0} está fora de alcance para trocar."
"trade_error_below_min_level"	"{0} is below the minimum level to trade."	"{0}さんは交換ができるレベルに達していません"	"Le niveau de {0} est trop bas pour effectuer un échange."	"{0} está por debajo del nivel mínimo para intercambiar."	"Level von {0} ist zu niedrig, um zu tauschen."	"{0} non ha un livello sufficiente per partecipare agli scambi."	"{0}님은 교환할 수 있는 레벨이 아직 아닙니다."	"{0} 的訓練家等級太低，無法使用交換功能"	"{0} está abaixo do nível mínimo para trocar."
"trade_error_reached_daily_limit"	"Daily trading limit reached. Come back tomorrow to trade more."	"交換できる一日の上限に達しました"	"Tu as atteint la limite quotidienne d’échanges ; réessaye plus tard."	"Has alcanzado el límite de intercambio diario. Vuelve a intentarlo otra vez mañana."	"Tägliches Tauschlimit erreicht. Komm morgen wieder, um mehr zu tauschen."	"Hai raggiunto il limite giornaliero di scambi. Riprova domani."	"교환할 수 있는 하루 상한에 도달했습니다."	"已達到本日交換上限，請稍後再試一次"	"O limite de troca foi alcançado. Tente de novo amanhã."
"trade_error_friend_reached_daily_limit"	"{0} has reached the daily trading limit for today."	"{0}さんは今日交換できる上限に達しました"	"{0} a atteint la limite quotidienne d’échanges pour aujourd’hui."	"{0} ha alcanzado el límite de intercambio diario para hoy."	"{0} hat sein tägliches Tauschlimit für heute erreicht."	"{0} ha raggiunto il limite giornaliero di scambi per oggi."	"{0}님은 교환할 수 있는 하루 상한에 도달했습니다."	"{0} 已達到本日交換上限"	"{0} alcançou o limite diário de troca de hoje."
"trade_error_not_enough_stardust"	"You don't have enough Stardust to trade with {0} right now."	"{0}さんと交換するために必要なほしのすなを持っていません"	"Tu n’as pas assez de Poussières Étoiles pour échanger avec {0} pour le moment."	"No tienes suficientes Polvos Estelares para poder realizar intercambios con {0} ahora mismo."	"Du hast nicht genug Sternenstaub, um jetzt mit {0} zu tauschen."	"In questo momento non hai polvere di stelle a sufficienza per effettuare scambi con {0}."	"{0}님과 교환에 필요한 별의모래가 부족합니다."	"目前星星沙子不足，無法和 {0} 進行交換"	"Você não tem Poeira Estelar o suficiente para realizar trocas com {0} agora."
"trade_error_friend_not_enough_stardust"	"{0} doesn't have enough Stardust to trade with you right now."	"{0}さんは、交換に必要なほしのすなを持っていません"	"{0} n’a pas assez de Poussières Étoiles pour échanger avec toi pour le moment."	"{0} no tiene suficientes Polvos Estelares para poder realizar intercambios contigo ahora mismo."	"{0} hat nicht genug Sternenstaub, um jetzt mit dir zu tauschen."	"In questo momento {0} non ha polvere di stelle a sufficienza per effettuare scambi con te."	"{0}님은 교환에 필요한 별의모래가 부족합니다."	"{0} 的星星沙子不足，無法和你進行交換"	"{0} não tem Poeira Estelar o suficiente para fazer uma troca com você agora."
"trade_error_select_expired"	"This trading session has expired."	"交換セッションがタイムアウトしました"	"Cette session d’échange est arrivée à expiration."	"Esta sesión de intercambio ha expirado."	"Das Zeitfenster für diesen Tausch ist abgelaufen."	"Questa sessione di scambi è scaduta."	"교환 세션이 타임아웃 했습니다"	"本次交換已結束"	"Esta sessão de troca expirou."
"trade_error_confirm_expired"	"This trading session has expired."	"交換セッションがタイムアウトしました"	"Cette session d’échange est arrivée à expiration."	"Esta sesión de intercambio ha expirado."	"Das Zeitfenster für diesen Tausch ist abgelaufen."	"Questa sessione di scambi è scaduta."	"교환 세션이 타임아웃 했습니다"	"本次交換已結束"	"Esta sessão de troca expirou."
"trade_error_confirm_daily_limit"	"You've reached the daily limit for trading this Pokémon."	"このポケモンを交換できる一日の上限に達しました"	"Tu as atteint la limite quotidienne d’échanges de ce Pokémon."	"Has alcanzado el límite diario para intercambiar a este Pokémon."	"Du hast das tägliche Tauschlimit für dieses Pokémon erreicht."	"Hai raggiunto il limite giornaliero di scambi e non puoi scambiare questo Pokémon."	"이 포켓몬을 교환할 수 있는 하루 제한에 도달했습니다."	"今天不能再交換這隻寶可夢了"	"Você alcançou o limite diário para trocar este Pokémon."
"trade_error_get"	"Error fetching trade status"	"交換状態の取得エラー"	"Erreur lors du rapport d’échange"	"Error al recuperar el estado del intercambio"	"Fehler beim Abrufen des Tauschstatus"	"Impossibile ottenere lo stato degli scambi."	"교환상태 취득 에러"	"無法取得交換狀態"	"Erro ao recuperar o status da troca"
"trade_appraise_low_1"	"Overall, this {0} is not likely to make much headway in battle."	"きみの {0} は、全体的になかなか活躍が難しそうだ。"	"Dans l’ensemble, {0} n’ira pas très loin au combat."	"En su conjunto, no parece que este {0} vaya a llegar muy lejos en combate."	"Dieses {0} wird im Kampf insgesamt wahrscheinlich keine großen Fortschritte machen."	"Nel complesso, questo {0} non avrà grande successo nelle lotte."	"너의 {0}(은)는 전체적으로 잘 활약하지 못할 것 같다."	"整體而言，這隻 {0} 應該很難在對戰中派上用場。"	"Em geral, parece que este {0} não irá chegar muito longe em batalhas."
"trade_appraise_mid_1"	"Overall, this {0} is above average."	"きみの {0} は、全体的に普通以上。"	"Dans l’ensemble, {0} est supérieur à la moyenne."	"En su conjunto, este {0} está por encima de la media."	"Dieses {0} ist insgesamt ein gutes Pokémon."	"Nel complesso, questo {0} è sopra la media."	"너의 {0}(은)는 전체적으로 보통 이상이다."	"整體而言，這隻 {0} 比平均值好一些。"	"Em geral, este {0} está acima da média."
"trade_appraise_high_1"	"Overall, this {0} has certainly caught my attention."	"きみの {0} は、全体的に目を引くものがある。"	"Dans l’ensemble, {0} a retenu toute mon attention."	"En su conjunto, este {0} me ha llamado ciertamente la atención."	"Dieses {0} ist mir insgesamt wirklich aufgefallen."	"Nel complesso, questo {0} ha attirato la mia attenzione."	"너의 {0}(은)는 전체적으로 눈을 끄는 뭔가가 있어."	"整體而言，這隻 {0} 吸引了我的注意力。"	"Em geral, este {0} certamente chamou a minha atenção."
"trade_appraise_best_1"	"Overall, this {0} is a wonder! What a breathtaking Pokémon!"	"きみの {0} は、全体的に驚異的で、芸術的だ。"	"Dans l’ensemble, {0} est une merveille. Un Pokémon captivant !"	"En su conjunto, este {0} es una maravilla para la vista.  ¡Qué espécimen tan impresionante!"	"Dieses {0} ist insgesamt einfach erstaunlich. Wirklich ein atemberaubendes Exemplar!"	"Nel complesso, questo {0} è una meraviglia assoluta. Che esemplare unico!"	"너의 {0}(은)는 전체적으로 경이롭고 예술적이야."	"整體而言，這隻 {0} 實在太棒了！牠是隻讓人驚豔的寶可夢！"	"Em geral, este {0} é uma maravilha! Que Pokémon impressionante!"
"trade_appraise_low_2"	"Overall, this {0} may not be great in battle, but I still like it!"	"きみの {0} は、全体的にバトル向きではないけど、わたしは好きよ。"	"Dans l’ensemble, {0} n’est pas un très bon combattant, mais je l’aime bien."	"En su conjunto, este {0} puede que no sea el mejor en combate, pero aun así me gusta."	"Dieses {0} ist zwar insgesamt im Kampf nicht allzu beeindruckend, aber ich mag es trotzdem!"	"Nel complesso, questo {0} potrebbe non essere forte nella lotta, ma mi piace lo stesso!"	"너의 {0}(은)는 전체적으로 배틀형은 아니지만 난 마음에 들어!"	"整體而言，這隻 {0} 可能不太適合對戰，但我蠻喜歡牠的！"	"Em geral, este {0} pode até não ser bom em batalha, mas gosto dele!"
"trade_appraise_mid_2"	"Overall, this {0} is a decent Pokémon."	"きみの {0} は、全体的に普通の強さだと思うわ！"	"Dans l’ensemble, {0} est un Pokémon solide !"	"En su conjunto, este {0} está bastante bien."	"Dieses {0} ist insgesamt ganz gut."	"Nel complesso, questo {0} non è niente male."	"너의 {0}(은)는 전체적으로 보통의 강함이라고 생각해!"	"整體而言，這隻 {0} 算是一隻不錯的寶可夢。"	"Em geral, este {0} é um Pokémon bem bom."
"trade_appraise_high_2"	"Overall, this {0} is a strong Pokémon."	"全体的に、きみの {0} は強いと思うわ！"	"Dans l’ensemble, {0} est un Pokémon fort !"	"En su conjunto, este {0} es muy fuerte."	"Dieses {0} ist insgesamt sehr stark."	"Nel complesso, questo {0} è piuttosto forte."	"전체적으로 너의 {0}(은)는 강하다고 생각해!"	"整體而言，這隻 {0} 算是一隻蠻強的寶可夢。"	"Em geral, este {0} é um Pokémon forte."
"trade_appraise_best_2"	"Overall, this {0} simply amazes me. It can accomplish anything!"	"きみの {0} は、全体的に言うことなしね。とっても頼もしいわ！"	"Dans l’ensemble, {0} m’étonne beaucoup. Il peut tout faire !"	"En su conjunto, este {0} simplemente me fascina. ¡Puede lograr cualquier cosa!"	"Von diesem {0} bin ich insgesamt total beeindruckt. Es kann einfach alles!"	"Nel complesso, questo {0} è semplicemente stupefacente. Non ha rivali!"	"너의 {0}(은)는 전체적으로 말할 게 없어. 아주 믿음직해!"	"整體而言，這隻 {0} 實在太有魅力了。牠一定是所向無敵啊！"	"Em geral, este {0} simplesmente me fascina. Pode conseguir o que quiser!"
"trade_appraise_low_3"	"Overall, this {0} has room for improvement as far as battling goes."	"きみの {0} は、全体的にまずまず、といったところだな。"	"Dans l’ensemble, {0} peut devenir un meilleur combattant."	"En su conjunto, este {0} podría mejorar algo en lo que se refiere a combates."	"Dieses {0} kann sich im Kampf noch verbessern."	"Nel complesso, questo {0} potrebbe migliorare nelle lotte."	"너의 {0}(은)는 전체적으로 그럭저럭 이라고 할 수 있지."	"整體而言，這隻 {0} 還有很多進步的空間。"	"Em geral, este {0} poderia melhorar no que se refere a batalhas."
"trade_appraise_mid_3"	"Overall, this {0} is pretty decent!"	"きみの {0} は、全体的に普通だと思うぜ。"	"Dans l’ensemble, {0} est plutôt bien !"	"En su conjunto, este {0} está bastante bien."	"Dieses {0} ist insgesamt ganz gut!"	"Nel complesso, questo {0} non è malaccio."	"너의 {0}(은)는 전체적으로 보통이라고 생각해."	"整體而言，這隻 {0} 還算不錯！"	"Em geral, este {0} está muito bem!"
"trade_appraise_high_3"	"Overall, this {0} is really strong!"	"きみの {0} は、全体的にとっても強いぜ！"	"Dans l’ensemble, {0} est vraiment fort !"	"En su conjunto, ¡este {0} es realmente fuerte!"	"Dieses {0} ist insgesamt wirklich stark!"	"Nel complesso, questo {0} è molto forte!"	"너의 {0}(은)는 전체적으로 아주 강해!"	"整體而言，這隻 {0} 真的蠻強的！"	"Em geral, este {0} é muito forte!"
"trade_appraise_best_3"	"Overall, this {0} looks like it can really battle with the best of them!"	"きみの {0} は、全体的にトップレベルだぜ！"	"Dans l’ensemble, {0} semble capable de tenir tête aux meilleurs !"	"En su conjunto, ¡este {0} puede enfrentarse a los mejores!"	"Dieses {0} kann es im Kampf mit allen aufnehmen!"	"Nel complesso, questo {0} sembra potercela fare contro i migliori!"	"너의 {0}(은)는 전체적으로 최고 수준이야!"	"整體而言，這隻 {0} 在對戰中應該是所向披靡！"	"Em geral, este {0} parece que pode enfrentar os melhores!"
"settings_friend_request_accepted"	"Friend Request Accepted"	"フレンド申請が通ったとき"	"Demande d’ami acceptée"	"Solicitud de amistad aceptada"	"Freundschaftsanfrage angenommen"	"Richiesta di amicizia accettata"	"친구신청이 통과했을 때"	"對方接受朋友申請時"	"Pedido de amizade aceito"
"settings_friend_request_received"	"Friend Request Received"	"フレンド申請が届いたとき"	"Demande d’ami reçue"	"Solicitud de amistad recibida"	"Freundschaftsanfrage erhalten"	"Richiesta di amicizia ricevuta"	"친구신청이 도착했을 때"	"收到朋友申請時"	"Pedido de amizade recebido"
"copy_friend_code_title"	"COPY MY TRAINER CODE"	"コードをコピー"	"COPIER MON CODE"	"COPIAR CÓDIGO DE ENTRENADOR"	"DEINEN TRAINERCODE KOPIEREN"	"COPIA IL MIO CODICE"	"코드를 복사"	"複製訓練家代碼"	"COPIAR MEU CÓDIGO"
"copy_friend_code_toast"	"Your Trainer Code has been copied!"	"自分のトレーナーコードをコピーしました"	"Ton Code de Dresseur a été copié."	"¡Tu código de Entrenador ha sido copiado!"	"Dein Trainercode wurde kopiert!"	"Codice Allenatore copiato!"	"자신의 트레이너 코드를 복사했습니다"	"已複製訓練家代碼"	"Seu código de Treinador foi copiado!"
"trade_error_minimum_level"	"You must be at least level {0} to trade."	"レベル{0}にならないと交換はできません"	"Tu dois avoir au moins le niveau {0} pour pouvoir échanger."	"Debes tener al menos el nivel {0} para intercambiar."	"Du must mindestens Level {0} haben, um zu tauschen."	"Per partecipare agli scambi devi aver raggiunto almeno il livello {0}."	"레벨 {0}(이)가 되어야 교환할 수 있습니다"	"訓練家等級達到 {0} 級後才可使用交換功能"	"Você deve estar pelo menos no nível {0} para poder trocar."
"friend_caught_a_pokemon"	"{0} caught a {1}!"	"{0}さんが{1}を捕まえた！"	"{0} a attrapé un {1} !"	"¡{0} ha capturado 1 {1}!"	"{0} hat ein {1} gefangen!"	"{0} ha catturato {1}!"	"{0}님이 {1}(을)를 잡았다!"	"{0} 捉到1隻 {1} 了！"	"{0} pegou 1 {1}!"
"trade_friend_joined"	"You can trade your Pokémon with {0}!"	"{0}さんの準備ができました！"	"Tu peux échanger tes Pokémon avec {0}."	"¡Puedes intercambiar tus Pokémon con {0}!"	"Du kannst mit {0} Pokémon tauschen!"	"Puoi scambiare i tuoi Pokémon con {0}!"	"{0}님의 준비가 끝났습니다!"	"可以和 {0} 交換寶可夢了！"	"Você pode trocar seus Pokémon com {0}!"
"special_trade_confirm_title"	"Do you want to make a Special Trade?"	"特別な交換を実行しますか？"	"Veux-tu effectuer un Échange spécial ?"	"¿Quieres realizar un intercambio especial?"	"Möchtest du einen Spezial-Tausch ausführen?"	"Vuoi fare uno scambio speciale?"	"특별한 교환을 하겠습니까?"	"要進行特殊交換嗎？"	"Quer fazer uma troca especial?"
"special_trade_confirm_message"	"You can only make a Special Trade once a day."	"特別な交換は一日に一回しかできません"	"Tu ne peux effectuer qu’un Échange spécial par jour."	"Solo puedes realizar un intercambio especial una vez al día."	"Du kannst nur einmal am Tag einen Spezial-Tausch ausführen."	"Puoi fare solo uno scambio speciale al giorno."	"특별한 교환은 1일 1회만 가능합니다."	"一天只能進行一次特殊交換"	"Só é possível fazer uma troca especial uma vez por dia."
"trade_error_cooldown_time"	"Trading cooldown: {0} remaining"	"交換マシンのクールダウン残り{0}"	"Rafraîchissement des échanges pendant encore {0}"	"Periodo de recuperación entre intercambios: quedan {0}"	"Tausch-Abklingzeit: noch {0}"	"Il sistema di gestione degli scambi si sta riavviando. Tempo rimanente: {0}"	"교환머신의 쿨다운 남은 시간: {0}"	"交換機器冷卻中：還剩 {0}"	"Tempo restante de recarga de trocas: {0}"
"trade_friend_connected_toast"	"{0} has connected!"	"{0}さんが接続しました"	"{0} s’est connecté !"	"¡{0} se ha conectado!"	"{0} hat sich verbunden!"	"{0} si è connesso!"	"{0}님이 접속했습니다"	"{0} 連上線了！"	"{0} se conectou!"
"trade_all_except_mythical"	"All Pokémon except Mythical"	"全てのポケモン（幻のポケモンは除く）"	"Tous les Pokémon à l’exception des Pokémon fabuleux"	"Todos los Pokémon excepto los singulares"	"Alle Pokémon außer Mysteriöse"	"Puoi scambiare tutti i Pokémon tranne quelli misteriosi"	"모든 포켓몬(환상의 포켓몬 제외)"	"除了幻之寶可夢之外的所有寶可夢"	"Todos os Pokémon exceto os Míticos"
"trade_tips_p0"	"You can only trade with friends who are nearby."	"近くにいるフレンドとしかポケモンを交換できません。"	"Tu ne peux effectuer des échanges qu’avec les amis qui sont à proximité."	"Solo puedes realizar intercambios con amigos que estén cerca."	"Du kannst nur mit Freunden in deiner Nähe tauschen."	"Puoi scambiare solo con amici che si trovano nelle vicinanze."	"가까운 프렌드하고만 포켓몬을 교환할 수 있습니다"	"你只能和人在附近的朋友進行交換"	"Você só pode trocar com amigos que estão por perto."
"trade_tips_p1|0"	"Special Trades can only occur once a day."	"特別な交換は一日に一回までしかできません。"	"Les Échanges spéciaux ne peuvent être effectués qu’une fois par jour."	"Solo se puede realizar un intercambio especial una vez al día."	"Ein Spezial-Tausch kann nur einmal am Tag ausgeführt werden."	"Si può effettuare solo uno scambio speciale al giorno."	"특별한 교환은 1일 1회만 가능합니다."	"一天只能進行一次特殊交換"	"Só é possível fazer uma troca especial uma vez por dia."
"trade_tips_p1|1"	"You can't trade a Pokémon that has been traded previously."	"一度交換に出されたポケモンを再び交換することはできません。"	"Tu ne peux pas échanger un Pokémon qui a été échangé auparavant."	"No puedes intercambiar un Pokémon que ya haya sido intercambiado antes."	"Du kannst ein Pokémon, das bereits getauscht wurde, nicht noch mal tauschen."	"Non puoi scambiare un Pokémon che è già stato scambiato in precedenza."	"교환한 포켓몬을 다시 교환에 내보낼 수 없습니다."	"不能把交換來的寶可夢再拿去交換"	"Você não pode trocar um Pokémon que tenha sido trocado anteriormente."
"trade_tips_p1|2"	"The stats of the traded Pokémon will randomly change after trading."	"交換するとポケモンの持つ基礎能力は変化します。"	"Les statistiques des Pokémon échangés changeront de façon aléatoire suite à l’échange."	"Las características de los Pokémon intercambiados cambiarán aleatoriamente después de ser intercambiados."	"Die Statuswerte des getauschten Pokémon ändern sich nach dem Tausch zufällig."	"A scambio avvenuto, le statistiche dei Pokémon scambiati subiranno modifiche casuali."	"교환하면 포켓몬이 가진 기초 능력이 변합니다."	"交換後，寶可夢的基礎能力將會被隨機調整"	"Os dados dos Pokémon trocados mudarão aleatoriamente após a troca."
