"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"avatar_m_shirt_blazer_bundle_icon"	"Business Blazer"	"ブレザー"	"Veste de costume"	"Blazer"	"Business-Blazer"	"Giacca"	"비지니스 블레이저"	"黑西裝外套"	"Blazer"
"avatar_m_shirt_longsleeves_charizard_bundle_icon"	"Charizard Pullover"	"リザードンプルオーバー"	"Pull Dracaufeu"	"Jersey Charizard"	"Glurak-Hemd"	"Pullover Charizard"	"리자몽 풀오버"	"噴火龍長袖上衣"	"Pulôver de Charizard"
"avatar_m_shirt_longsleeves_pikachu_bundle_icon"	"Pikachu Pullover"	"ピカチュウプルオーバー"	"Pull Pikachu"	"Jersey Pikachu"	"Pikachu-Hemd"	"Pullover Pikachu"	"피카츄 풀오버"	"皮卡丘長袖上衣"	"Pulôver de Pikachu"
"avatar_m_shirt_tshirt_instinct_bundle_icon"	"Team Instinct Tee"	"インスティンクトTシャツ"	"T-shirt Équipe Intuition"	"Camiseta Equipo Instinto"	"Team Intuition"	"T-shirt Squadra Istinto"	"팀 인스팅트티"	"靈犀隊短袖T恤"	"Camisa da Equipe Instinto"
"avatar_m_shirt_tshirt_mystic_bundle_icon"	"Team Mystic Tee"	"ミスティックTシャツ"	"T-shirt Équipe Sagesse"	"Camiseta Equipo Sabiduría"	"Team Weisheit"	"T-shirt Squadra Saggezza"	"팀 미스틱티"	"叡智隊短袖T恤"	"Camisa da Equipe Sabedoria"
"avatar_m_shirt_tshirt_valor_bundle_icon"	"Team Valor Tee"	"ヴァーラーTシャツ"	"T-shirt Équipe Bravoure"	"Camiseta Equipo Valor"	"Team Wagemut"	"T-shirt Squadra Coraggio"	"팀 발로 티"	"武勇隊短袖T恤"	"Camisa da Equipe Valor"
"avatar_m_shirt_turtleneck_30_bundle_icon"	"The Thirty"	"ザ・サーティ"	"Col roulé 30"	"Cuello vuelto 30"	"The Thirty"	"Maglia 30"	"The Thirty"	"30紀念款"	"Gola alta trinta"
"avatar_m_shirt_tshirt_geometric_bundle_icon"	"Diagonal Tee"	"パターンTシャツ"	"T-shirt diagonal"	"Camiseta diagonal"	"Schräg-Shirt"	"T-shirt diagonale"	"패턴티셔츠"	"幾何花紋短袖T恤"	"Camisa diagonal"
"avatar_m_shirt_sweatshirt_sporty_bundle_icon"	"Sports Hoodie"	"スポーツパーカー"	"Sweat de sport"	"Sudadera deportiva"	"Sport-Hoodie"	"Felpa sportiva"	"스포츠 후드티"	"運動連帽上衣"	"Moletom esportivo"
"avatar_m_shirt_sweatshirt_streak_bundle_icon"	"Streak Hoodie"	"ストリークパーカー"	"Sweat éclair"	"Sudadera rayo"	"Streifen-Hoodie"	"Felpa con saetta"	"스트릭 후드티"	"閃電連帽上衣"	"Moletom faixa"
"avatar_m_shirt_default_2_bundle_icon"	"Classic Hoodie"	"べーシックパーカー"	"Sweat classique"	"Sudadera clásica"	"Einfarbiges Hoodie"	"Felpa classica"	"클래식 후드티"	"經典連帽上衣"	"Moletom clássico"
"avatar_m_shirt_default_1_bundle_icon"	"Column Hoodie"	"センターパーカー"	"Sweat colonnade"	"Sudadera columna"	"Säulen-Hoodie"	"Felpa arancione e bianca"	"칼럼 후드티"	"黃白連帽上衣"	"Moletom coluna"
"avatar_m_shirt_default_0_bundle_icon"	"Sash Hoodie"	"肩ラインパーカー"	"Sweat diagonal"	"Sudadera diagonal"	"Diagonal- Hoodie"	"Felpa rossa e bianca"	"어깨라인 후드티"	"紅白連帽上衣"	"Moletom banda"
"avatar_m_shirt_default_3_bundle_icon"	"Point Hoodie"	"Vデザインパーカー"	"Sweat pointe"	"Sudadera flecha"	"Winkel-Hoodie"	"Felpa blu e bianca"	"포인트 후드티"	"藍白連帽上衣"	"Moletom ponta"
"avatar_m_shoes_default_bundle_icon"	"Running Shoes"	"ランニングシューズ"	"Chaussures de course"	"Zapatos de correr"	"Turboschuhe"	"Scarpe sportive"	"런닝슈즈"	"慢跑鞋"	"Tênis de correr"
"avatar_m_shoes_empty_bundle_icon"	"No Footwear"	"裸足"	"Pas de chaussures"	"Sin calzado"	"Keine Schuhe"	"Senza scarpe"	"신발 없음"	"不穿鞋子"	"Sem calçados"
"avatar_m_socks_default_bundle_icon"	"Leggings"	"レギンス"	"Leggings courts"	"Calentadores"	"Beinwärmer"	"Scaldamuscoli"	"레깅스"	"內搭褲"	"Meia-calça"
"avatar_m_socks_empty_bundle_icon"	"No Socks"	"素足"	"Pas de leggings"	"Sin medias"	"Keine Socken"	"Senza calze"	"양말 없음"	"不穿襪子"	"Sem meias"
"avatar_m_hat_magikarp_bundle_icon"	"Magikarp Hat"	"コイキング帽子"	"Bonnet Magicarpe"	"Gorro Magikarp"	"Karpador- Mütze"	"Cappello Magikarp"	"잉어킹모자"	"鯉魚王帽"	"Chapéu de Magikarp"
"avatar_f_hat_magikarp_bundle_icon"	"Magikarp Hat"	"コイキング帽子"	"Bonnet Magicarpe"	"Gorro Magikarp"	"Karpador- Mütze"	"Cappello Magikarp"	"잉어킹모자"	"鯉魚王帽"	"Chapéu de Magikarp"
"avatar_m_hat_adventure_bundle_icon"	"Expedition Hat"	"探検家の帽子"	"Chapeau d’expédition"	"Sombrero de expedición"	"Expeditionshut"	"Cappello da spedizione"	"탐험가모자"	"探險家的帽子"	"Chapéu de expedição"
"avatar_f_hat_adventure_bundle_icon"	"Expedition Hat"	"探検家の帽子"	"Chapeau d’expédition"	"Sombrero de expedición"	"Expeditionshut"	"Cappello da spedizione"	"탐험가모자"	"探險家的帽子"	"Chapéu de expedição"
"paidraidticket.1_title"	"Premium Raid Pass"	"プレミアムレイドパス"	"Passe de Raid Premium"	"Pase de incursión premium"	"Premium-Raid-Pass"	"Biglietto raid premium"	"프리미엄 레이드패스"	"特級團體戰入場券"	"Passe de Reide Premium"
"paidraidticket.1_description"	"A Raid Pass can be used to join a Raid Battle."	"レイドバトルの参加に必要なパス。"	"Un passe de Raid Premium permet de participer à un Combat de Raid."	"Un pase de incursión se puede usar para unirse a una incursión."	"Mit einem Raid-Pass kannst du an einem Raid-Kampf teilnehmen."	"Un biglietto raid che può essere usato per partecipare a un raid."	"레이드패스는 레이드배틀 참가에 필요한 패스입니다."	"團體戰入場券可用來參加團體戰。"	"Um Passe de Reide que pode ser usado para participar de um Reide."
"maxrevive.6_title"	"6 Max Revives"	"げんきのかたまり x6"	"6 Rappels Max"	"6 Revivir Máximos"	"6 Top-Beleber"	"Revitalizzanti Max x6"	"기력의덩어리 X 6"	"活力塊 × 6"	"6 Máximo Reviver"
"maxrevive.6_description"	"6 Max Revives that can revive fainted Pokémon and restore their maximum HP."	"ひんしになってしまったポケモン1匹のHPをすべて回復するかたまり6個入り。"	"6 Rappels Max qui peuvent ranimer des Pokémon K.O. et restaurer leurs PV maximums."	"6 Revivir Máximos que pueden revivir a un Pokémon debilitado y devolverle todos sus PS."	"Jeder Top-Beleber belebt ein kampfunfähiges Pokémon wieder. Die KP werden vollständig wiederhergestellt."	"6 Revitalizzanti Max per rianimare Pokémon esausti restituendo loro tutti i PS."	"기절한 포켓몬 1마리의 HP를 모두 회복하는 덩어리 6개입"	"讓瀕死的寶可夢重獲生機，並回復所有HP的活力塊。一組6個。"	"6 Máximo Reviver que podem reviver um Pokémon desmaiado e restaurar todos os seus PS."
"oneyearanniversary.1_title"	"Anniversary Box"	"アニバーサリーボックス"	"Coffret d’Anniversaire"	"Caja Aniversario"	"Jubiläumsbox"	"Pacco anniversario"	"기념일박스"	"週年慶禮盒"	"Caixa de Aniversário"
"maxpotion.10_title"	"10 Max Potions"	"まんたんのくすり x10"	"10 Potions Max"	"10 Pociones Máximas"	"10 Top-Tränke"	"Pozioni Max x10"	"풀회복약 X10"	"全滿藥 × 10"	"10 Poções Máximas"
"maxpotion.10_description"	"10 Max Potions to completely restore the HP of 10 Pokémon."	"ポケモン1匹のHPをすべて回復するくすり10個入り。"	"10 Potions Max pour restaurer tous les PV de 10 Pokémon."	"10 Pociones Máximas que restauran todos los PS de 10 Pokémon."	"Jeder Top-Trank füllt die KP eines Pokémon wieder vollständig auf."	"10 Pozioni Max per restituire tutti i PS a 10 Pokémon."	"포켓몬 1마리의 HP를 모두 회복시키는 약 10개입."	"噴霧式傷藥。能讓1隻寶可夢的HP完全回復。一組10個。"	"10 Poções Máximas que restauram todos os PS de 10 Pokémon."
"f_shirt_tshirt_fest_chicago_2017_bundle_icon"	"GO Fest Tee"	"GO Fest Tシャツ"	"T-shirt Festival GO"	"Camiseta del Festival de Pokémon GO"	"GO-Fest-T-Shirt"	"T-shirt Festival di <i>Pokémon GO </i>"	"GO Fest 티셔츠"	"GO Fest T恤"	"Camiseta do Festival de <i>Pokémon GO</i>"
"m_shirt_tshirt_fest_chicago_2017_bundle_icon"	"GO Fest Tee"	"GO Fest Tシャツ"	"T-shirt Festival GO"	"Camiseta del Festival de Pokémon GO"	"GO-Fest-T-Shirt"	"T-shirt Festival di <i>Pokémon GO </i>"	"GO Fest 티셔츠"	"GO Fest T恤"	"Camiseta do Festival de <i>Pokémon GO</i>"
"bundle.general1.small.1_title"	"Special Box"	"スペシャルボックス"	"Boîte spéciale"	"Pack especial"	"Spezialbox"	"Pacco speciale"	"스페셜 박스"	"特別禮盒"	"Combo Especial"
"bundle.general1.medium.1_title"	"Great Box"	"スーパーボックス"	"Super boîte"	"Pack supergenial"	"Superbox"	"Pacco mega"	"수퍼 박스"	"高級禮盒"	"Combo Supergenial"
"bundle.general1.large.1_title"	"Ultra Box"	"ハイパーボックス"	"Hyper boîte"	"Pack ultraespecial"	"Hyperbox"	"Pacco ultra"	"하이퍼 박스"	"超級禮盒"	"Combo Ultraespecial"
"avatar_m_hat_mimikyu_icon"	"Mimikyu's Disguise Hat"	"ミミッキュの布帽子"	"Bonnet Mimiqui déguisé"	"Gorro de disfraz de Mimikyu"	"Mimigma-Kostüm-Mütze"	"Cappello costume Mimikyu"	"따라큐 탈 모자"	"謎擬Ｑ的畫皮帽"	"Chapéu disfarce de Mimikyu"
"avatar_f_hat_mimikyu_icon"	"Mimikyu's Disguise Hat"	"ミミッキュの布帽子"	"Bonnet Mimiqui déguisé"	"Gorro de disfraz de Mimikyu"	"Mimigma-Kostüm-Mütze"	"Cappello costume Mimikyu"	"따라큐 탈 모자"	"謎擬Ｑ的畫皮帽"	"Chapéu disfarce de Mimikyu"
"f_hat_ultra_bundle_icon"	"Ultra Moon Hat"	"ウルトラムーン ハット"	"Chapeau Ultra-Lune"	"Sombrero Ultraluna"	"Ultramond-Hut"	"Cappello di Ultraluna"	"울트라문 해트"	"究極之月 帽子"	"Chapéu de Ultra Moon"
"f_shirt_ultra_bundle_icon"	"Ultra Moon Tank"	"ウルトラムーン トップ"	"Débardeur Ultra-Lune"	"Camiseta Ultraluna"	"Ultramond-Top"	"Maglietta di Ultraluna"	"울트라문 탱크톱"	"究極之月 背心"	"Blusa de Ultra Moon"
"f_backpack_ultra_bundle_icon"	"Ultra Moon Bag"	"ウルトラムーン バッグ"	"Sac Ultra-Lune"	"Bolso Ultraluna"	"Ultramond-Tasche"	"Borsa di Ultraluna"	"울트라문 백"	"究極之月 包包"	"Mochila de Ultra Moon"
"f_pants_ultra_bundle_icon"	"Ultra Moon Shorts"	"ウルトラムーン パンツ"	"Short Ultra-Lune"	"Pantalón corto Ultraluna"	"Ultramond-Shorts"	"Pantaloncini di Ultraluna"	"울트라문 쇼츠"	"究極之月 短褲"	"Short de Ultra Moon"
"f_shoes_ultra_bundle_icon"	"Ultra Moon Sandals"	"ウルトラムーン サンダル"	"Sandales Ultra-Lune"	"Sandalias Ultraluna"	"Ultramond-Sandalen"	"Sandali di Ultraluna"	"울트라문 샌들"	"究極之月 涼鞋"	"Sandálias de Ultra Moon"
"m_hat_ultra_bundle_icon"	"Ultra Sun Hat"	"ウルトラサン ハット"	"Bob Ultra-Soleil"	"Gorro Ultrasol"	"Ultrasonne-Hut"	"Cappello di Ultrasole"	"울트라썬 해트"	"究極之日 帽子"	"Chapéu de Ultra Sun"
"m_shirt_ultra_bundle_icon"	"Ultra Sun Tank"	"ウルトラサン トップ"	"Débardeur Ultra-Soleil"	"Camiseta Ultrasol"	"Ultrasonne-Shirt"	"Maglietta di Ultrasole"	"울트라썬 탱크톱"	"究極之日 背心"	"Regata de Ultra Sun"
"m_backpack_ultra_bundle_icon"	"Ultra Sun Bag"	"ウルトラサン バッグ"	"Sac Ultra-Soleil"	"Mochila Ultrasol"	"Ultrasonne-Tasche"	"Borsa di Ultrasole"	"울트라썬 백"	"究極之日 包包"	"Mochila de Ultra Sun"
"m_pants_ultra_bundle_icon"	"Ultra Sun Shorts"	"ウルトラサン ボトム"	"Short Ultra-Soleil"	"Pantalón corto Ultrasol"	"Ultrasonne-Shorts"	"Pantaloni di Ultrasole"	"울트라썬 쇼츠"	"究極之日 短褲"	"Bermuda de Ultra Sun"
"m_shoes_ultra_bundle_icon"	"Ultra Sun Shoes"	"ウルトラサン シューズ"	"Chaussures Ultra-Soleil"	"Zapatos Ultrasol"	"Ultrasonne-Schuhe"	"Scarpe di Ultrasole"	"울트라썬 슈즈"	"究極之日 鞋子"	"Tênis de Ultra Sun"
"item_star_piece_name"	"Star Piece"	"ほしのかけら"	"Morceau d’Étoile"	"Trozo Estrella"	"Sternenstück"	"Pezzo Stella"	"별의조각"	"星星碎片"	"Pedaço de Estrela"
"item_star_piece_desc"	"A small shard of a beautiful gem. Earns 50% more Stardust for 30 minutes."	"もらえるほしのすなが30分間1.5倍になる宝石のかけら。"	"Un fragment de gemme qui te donne 50% de Poussière Étoile en plus pendant 30 minutes."	"Fragmento de una bonita gema que te hace ganar 50 % más de Polvos Estelares durante 30 minutos."	"Teil eines hübschen Edelsteins. Der Spieler erhält 30 Minuten lang 50 % mehr Sternenstaub."	"Piccolo frammento di una bellissima gemma che fa ottenere il 50% di polvere di stelle in più per 30 minuti."	"받을 수 있는 별의모래가 30분 동안 1.5배가 되는 아름다운 보석의 조각."	"美麗寶石的碎片。使用後可獲得1.5倍的星星沙子，效果將持續30分鐘。"	"Um pequeno caco de uma linda joia que faz você ganhar 50% a mais de Poeira Estelar por 30 minutos."
"starpiece.1_description"	"A small shard of a beautiful gem. Earns 50% more Stardust for 30 minutes."	"きれいな宝石のかけら。使うと、30分間もらえるほしのすなが1.5倍になる。"	"Un fragment de gemme qui te donne 50% de Poussière Étoile en plus pendant 30 minutes."	"Fragmento de una bonita gema que te hace ganar 50 % más de Polvos Estelares durante 30 minutos."	"Teil eines hübschen Edelsteins. Der Spieler erhält 30 Minuten lang 50 % mehr Sternenstaub."	"Piccolo frammento di una bellissima gemma che fa ottenere il 50% di polvere di stelle in più per 30 minuti."	"받을 수 있는 별의모래가 30분 동안 1.5배가 되는 아름다운 보석 조각."	"美麗寶石的碎片。使用後可獲得1.5倍的星星沙子，效果將持續30分鐘。"	"Um pequeno caco de uma linda joia que faz você ganhar 50% a mais de Poeira Estelar por 30 minutos."
"starpiece.8_description"	"8 Star Pieces. Earns 50% more Stardust for 30 minutes."	"もらえるほしのすなが30分間1.5倍になる宝石のかけら8個入り。"	"8 Morceaux d’Étoile. Te donnent 50% de Poussière Étoile en plus pendant 30 minutes."	"8 Trozos Estrella que te hacen ganar 50 % más de Polvos Estelares durante 30 minutos."	"Für jedes Sternenstück erhält der Spieler 30 Minuten lang 50 % mehr Sternenstaub."	"8 Pezzi Stella. Ottieni il 50% di polvere di stelle in più per 30 minuti."	"받을 수 있는 별의모래가 30분 동안 1.5배가 되는 아름다운 보석 조각 8개입."	"8個星星碎片。使用後可獲得1.5倍的星星沙子，效果將持續30分鐘。"	"8 Pedaços de Estrela que fazem você ganhar 50% a mais de Poeira Estelar por 30 minutos."
"starpiece.25_description"	"25 Star Pieces. Earns 50% more Stardust for 30 minutes."	"もらえるほしのすなが30分間1.5倍になる宝石のかけら。お得な25個入り。"	"25 Morceaux d’Étoile. Te donnent 50% de Poussière Étoile en plus pendant 30 minutes."	"25 Trozos Estrella que te hacen ganar 50 % más de Polvos Estelares durante 30 minutos."	"Für jedes Sternenstück erhält der Spieler 30 Minuten lang 50 % mehr Sternenstaub."	"25 Pezzi Stella. Ottieni il 50% di polvere di stelle in più per 30 minuti."	"받을 수 있는 별의모래가 30분 동안 1.5배가 되는 아름다운 보석 조각. 저렴한 25개입."	"25個星星碎片。使用後可獲得1.5倍的星星沙子，效果將持續30分鐘。"	"25 Pedaços de Estrela que fazem você ganhar 50% a mais de Poeira Estelar por 30 minutos."
"starpiece.1_title"	"Star Piece"	"ほしのかけら"	"Morceau d’Étoile"	"Trozo Estrella"	"Sternenstück"	"Pezzo Stella"	"별의조각"	"星星碎片"	"Pedaço de Estrela"
"starpiece.8_title"	"8 Star Pieces"	"ほしのかけら x8"	"8 Morceaux d’Étoile"	"8 Trozos Estrella"	"8 Sternenstücke"	"8 Pezzi Stella"	"별의조각 x8"	"星星碎片 × 8"	"8 Pedaços de Estrela"
"starpiece.25_title"	"25 Star Pieces"	"ほしのかけら x25"	"25 Morceaux d’Étoile"	"25 Trozos Estrella"	"25 Sternenstücke"	"25 Pezzi Stella"	"별의조각 x25"	"星星碎片 × 25"	"25 Pedaços de Estrela"
"bundle.general2.small.1_title"	"Winter Box"	"ウィンターボックス"	"Boîte Hivernale"	"Pack de invierno"	"Winterbox"	"Pacco inverno"	"윈터 박스"	"冬季禮盒"	"Combo de Inverno"
"bundle.general3.small.1_title"	"Winter Box"	"ウィンターボックス"	"Boîte Hivernale"	"Pack de invierno"	"Winterbox"	"Pacco inverno"	"윈터 박스"	"冬季禮盒"	"Combo de Inverno"
"bundle.general2.medium.1_title"	"Great Box"	"スーパーボックス"	"Super Boîte"	"Pack supergenial"	"Superbox"	"Pacco mega"	"수퍼 박스"	"超級禮盒"	"Combo Supergenial"
"bundle.general3.medium.1_title"	"Great Box"	"スーパーボックス"	"Super Boîte"	"Pack supergenial"	"Superbox"	"Pacco mega"	"수퍼 박스"	"超級禮盒"	"Combo Supergenial"
"bundle.general2.large.1_title"	"Ultra Box"	"ハイパーボックス"	"Hyper Boîte"	"Pack ultraespecial"	"Hyperbox"	"Pacco ultra"	"하이퍼 박스"	"高級禮盒"	"Combo Ultraespecial"
"bundle.general3.large.1_title"	"Ultra Box"	"ハイパーボックス"	"Hyper Boîte"	"Pack ultraespecial"	"Hyperbox"	"Pacco ultra"	"하이퍼 박스"	"高級禮盒"	"Combo Ultraespecial"
"m_shoes_fisher_bundle_icon"	"Fisherman Boots"	"つりびとブーツ"	"Bottes de pêcheur"	"Botas de pescador"	"Angler-Stiefel"	"Stivali Pescatore"	"낚시꾼부츠"	"釣魚者長靴"	"Bota de pescador"
"m_hat_jogger_bundle_icon"	"Jogger Visor"	"ジョギングバイザー"	"Visière de joggeur"	"Visera de corredor"	"Jogger-Visor"	"Visiera Podista"	"조깅바이저"	"慢跑者遮陽帽"	"Viseira de corredor"
"m_glasses_jogger_bundle_icon"	"Jogger Sunglasses"	"ジョギンググラス"	"Lunettes de soleil de joggeur"	"Gafas de sol de corredor"	"Jogger-Sonnen-Brille"	"Occhiali da sole Podista"	"조깅글라스"	"慢跑者墨鏡"	"Óculos escuros de corredor"
"m_shirt_jogger_bundle_icon"	"Jogger Tank Top"	"ジョギングシャツ"	"Débardeur de joggeur"	"Camiseta sin mangas de corredor"	"Jogger-Tanktop"	"Top Podista"	"조깅셔츠"	"慢跑者背心"	"Top de corredor"
"m_pants_jogger_bundle_icon"	"Jogger Shorts"	"ジョギングパンツ"	"Shorts de joggeur"	"Pantalón corto de corredor"	"Jogger-Shorts"	"Pantaloncini Podista"	"조깅팬츠"	"慢跑者短褲"	"Bermuda de corredor"
"m_shoes_jogger_bundle_icon"	"Jogger Shoes"	"ジョギングシューズ"	"Chaussures de joggeur"	"Zapatos de corredor"	"Jogger-Schuhe"	"Scarpe Podista"	"조깅슈즈"	"慢跑者鞋"	"Tênis de corredor"
"m_gloves_jogger_bundle_icon"	"Jogger Watch"	"ジョギングウォッチ"	"Montre de joggeur"	"Reloj de corredor"	"Jogger-Uhr"	"Orologio Podista"	"조깅워치"	"慢跑者手錶"	"Relógio de corredor"
"f_shirt_battlegirl_bundle_icon"	"Battle Girl Tank Top"	"バトルガールシャツ"	"Débardeur de combattante"	"Camiseta de luchadora"	"Kämpferin-Top"	"Top Combat Girl"	"배틀걸셔츠"	"對戰少女運動背心"	"Top de lutadora"
"f_gloves_battlegirl_bundle_icon"	"Battle Girl Gloves"	"バトルガールグローブ"	"Gants de combattante"	"Guantes de luchadora"	"Kämpferin-Hand-\nschuhe"	"Guanti Combat Girl"	"배틀걸글로브"	"對戰少女半指手套"	"Luvas de lutadora"
"f_pants_battlegirl_bundle_icon"	"Battle Girl Shorts"	"バトルガールショーツ"	"Shorts de combattante"	"Pantalones cortos de luchadora"	"Kämpferin-\nShorts"	"Pantaloncini Combat Girl"	"배틀걸쇼츠"	"對戰少女短褲"	"Shorts de lutadora"
"f_shoes_battlegirl_bundle_icon"	"Battle Girl Shoes"	"バトルガールシューズ"	"Chaussures de combattante"	"Zapatillas de luchadora"	"Kämpferin-\nSchuhe"	"Scarpe Combat Girl"	"배틀걸슈즈"	"對戰少女鞋"	"Tênis de lutadora"
"avatar_f_pants_battlegirl_bundle_icon"	"Battle Girl Shorts"	"バトルガールショーツ"	"Shorts de combattante"	"Pantalones cortos de luchadora"	"Kämpferin-\nShorts"	"Pantaloncini Combat Girl"	"배틀걸쇼츠"	"對戰少女短褲"	"Shorts de lutadora"
"avatar_f_shoes_battlegirl_bundle_icon"	"Battle Girl Shoes"	"バトルガールシューズ"	"Chaussures de combattante"	"Zapatillas de luchadora"	"Kämpferin-\nSchuhe"	"Scarpe Combat Girl"	"배틀걸슈즈"	"對戰少女鞋"	"Tênis de lutadora"
"avatar_m_gloves_jogger_bundle_icon"	"Jogger Watch"	"ジョギングウォッチ"	"Montre de joggeur"	"Reloj de corredor"	"Jogger-Uhr"	"Orologio Podista"	"조깅워치"	"慢跑者手錶"	"Relógio de corredor"
"avatar_m_pants_jogger_bundle_icon"	"Jogger Shorts"	"ジョギングパンツ"	"Shorts de joggeur"	"Pantalón corto de corredor"	"Jogger-Shorts"	"Pantaloncini Podista"	"조깅팬츠"	"慢跑者短褲"	"Bermuda de corredor"
"avatar_f_gloves_battlegirl_bundle_icon"	"Battle Girl Gloves"	"バトルガールグローブ"	"Gants de combattante"	"Guantes de luchadora"	"Kämpferin-Hand-\nschuhe"	"Guanti Combat Girl"	"배틀걸글로브"	"對戰少女半指手套"	"Luvas de lutadora"
"avatar_f_shirt_battlegirl_bundle_icon"	"Battle Girl Tank Top"	"バトルガールシャツ"	"Débardeur de combattante"	"Camiseta de luchadora"	"Kämpferin-Top"	"Top Combat Girl"	"배틀걸셔츠"	"對戰少女運動背心"	"Top de lutadora"
"avatar_m_shirt_jogger_bundle_icon"	"Jogger Tank Top"	"ジョギングシャツ"	"Débardeur de joggeur"	"Camiseta sin mangas de corredor"	"Jogger-Tanktop"	"Top Podista"	"조깅셔츠"	"慢跑者背心"	"Top de corredor"
"avatar_m_shoes_jogger_bundle_icon"	"Jogger Shoes"	"ジョギングシューズ"	"Chaussures de joggeur"	"Zapatos de corredor"	"Jogger-Schuhe"	"Scarpe Podista"	"조깅슈즈"	"慢跑者鞋"	"Tênis de corredor"
"avatar_m_glasses_jogger_bundle_icon"	"Jogger Sunglasses"	"ジョギンググラス"	"Lunettes de soleil de joggeur"	"Gafas de sol de corredor"	"Jogger-Sonnen-Brille"	"Occhiali da sole Podista"	"조깅글라스"	"慢跑者墨鏡"	"Óculos escuros de corredor"
"avatar_m_shoes_fisher_bundle_icon"	"Fisherman Boots"	"つりびとブーツ"	"Bottes de pêcheur"	"Botas de pescador"	"Angler-Stiefel"	"Stivali Pescatore"	"낚시꾼부츠"	"釣魚者長靴"	"Bota de pescador"
"avatar_m_hat_jogger_bundle_icon"	"Jogger Visor"	"ジョギングバイザー"	"Visière de joggeur"	"Visera de corredor"	"Jogger-Visor"	"Visiera Podista"	"조깅바이저"	"慢跑者遮陽帽"	"Viseira de corredor"
"avatar_m_pants_fisher_bundle_icon"	"Fisherman Pants"	"つりびとパンツ"	"Pantalon de pêcheur"	"Pantalones de pescador"	"Angler-Hose"	"Pantaloni Pescatore"	"낚시꾼팬츠"	"釣魚者長褲"	"Calça de pescador"
"avatar_m_shirt_fisher_bundle_icon"	"Fisherman Vest"	"つりびとベスト"	"Gilet de pêcheur"	"Chaleco de pescador"	"Angler-Weste"	"Gilet Pescatore"	"낚시꾼베스트"	"釣魚者背心"	"Veste de pescador"
"avatar_m_hat_fisher_bundle_icon"	"Fisherman Cap"	"つりびとキャップ"	"Casquette de pêcheur"	"Gorra de pescador"	"Angler-Kappe"	"Berretto Pescatore"	"낚시꾼캡"	"釣魚者帽"	"Boné de pescador"
"avatar_f_hat_teamrocket_bundle_icon"	"Team Rocket Hat"	"ロケット団帽子"	"Chapeau Team Rocket"	"Gorra\nTeam Rocket"	"Team Rocket-Mütze"	"Berretto Team Rocket"	"로켓단모자"	"火箭隊帽"	"Chapéu da Equipe Rocket"
"avatar_f_shirt_teamrocket_0_bundle_icon"	"Team Rocket Top"	"ロケット団トップス"	"Haut Team Rocket"	"Camiseta\nTeam Rocket"	"Team Rocket-Shirt"	"Maglia Team Rocket"	"포켓단상의"	"火箭隊上衣"	"Blusa da Equipe Rocket"
"avatar_f_shirt_teamrocket_1_bundle_icon"	"Team Rainbow Rocket Top"	"Rロケット団トップス"	"Haut Team Rainbow Rocket"	"Camiseta\nTeam Rainbow Rocket"	"Team Rainbow Rocket-Shirt"	"Maglia Team Rainbow Rocket"	"R로켓단상의"	"彩虹火箭隊上衣"	"Blusa da Equipe Rainbow Rocket"
"avatar_f_gloves_teamrocket_bundle_icon"	"Team Rocket Gloves"	"ロケット団グローブ"	"Gants Team Rocket"	"Guantes\nTeam Rocket"	"Team Rocket-Hand-\nschuhe"	"Guanti Team Rocket"	"로켓단장갑"	"火箭隊手套"	"Luvas da Equipe Rocket"
"avatar_f_belt_teamrocket_1_bundle_icon"	"Team Rainbow Rocket Belt"	"Rロケット団ベルト"	"Ceinture Team Rainbow Rocket"	"Cinturón\nTeam Rainbow Rocket"	"Team Rainbow Rocket-Gürtel"	"Cintura Team Rainbow Rocket"	"R로켓단벨트"	"彩虹火箭隊皮帶"	"Cinto da Equipe Rainbow Rocket"
"avatar_f_pants_teamrocket_bundle_icon"	"Team Rocket Skirt"	"ロケット団スカート"	"Jupe Team Rocket"	"Falda\nTeam Rocket"	"Team Rocket-Rock"	"Gonna Team Rocket"	"로켓단스커트"	"火箭隊短裙"	"Saia da Equipe Rocket"
"avatar_f_shoes_teamrocket_0_bundle_icon"	"Team Rocket Boots"	"ロケット団ブーツ"	"Bottes Team Rocket"	"Botas\nTeam Rocket"	"Team Rocket-Stiefel"	"Stivali Team Rocket"	"로켓단부츠"	"火箭隊長靴"	"Botas da Equipe Rocket"
"avatar_f_shoes_teamrocket_1_bundle_icon"	"Team Rainbow Rocket Boots"	"Rロケット団ブーツ"	"Bottes Team Rainbow Rocket"	"Botas\nTeam Rainbow Rocket"	"Team Rainbow Rocket-Stiefel"	"Stivali Team Rainbow Rocket"	"R로켓단부츠"	"彩虹火箭隊長靴"	"Botas da Equipe Rainbow Rocket"
"avatar_m_hat_teamrocket_bundle_icon"	"Team Rocket Hat"	"ロケット団帽子"	"Chapeau Team Rocket"	"Gorra\nTeam Rocket"	"Team Rocket-Mütze"	"Berretto Team Rocket"	"로켓단모자"	"火箭隊帽"	"Chapéu da Equipe Rocket"
