"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"award_badge_new_badge"	"Defend team Gyms and attack rival ones to upgrade your Gym Badges."	"仲間チームのジムにしてバッジのランクを上げよう！"	"Défends les Arènes de ton équipe et attaque les Arènes rivales pour augmenter le niveau de tes Badges d’Arène."	"Defiende Gimnasios de tu equipo y ataca los de los rivales para mejorar tus Medallas de Gimnasio."	"Verteidige die Arenen deines Teams und greife gegnerische Arenen an, um deine Arenaorden aufzustufen."	"Aumenta il livello delle tue Medaglie difendendo le Palestre della tua squadra e sfidando quelle rivali."	"동료팀의 체육관으로 만들고 배지 랭크를 올리자!"	"提升徽章的等級，就可以獲得更多獎勵！"	"Defenda seus Ginásios e ataque Ginásios oponentes para aumentar o nível das suas Insígnias de Ginásio."
"gym_feed_raid_active"	"A Raid Boss has taken control of the Gym. Please try again after the Raid Boss is gone."	"ジムがボスポケモンに占拠されています。しばらく時間をおいてください。"	"Un Boss de Raid a pris possession de l’Arène. Réessaye une fois que le Boss sera parti."	"El jefe de una incursión ha tomado control del Gimnasio. Inténtalo de nuevo una vez que el jefe se haya ido."	"Ein Raid-Boss hat die Arena übernommen. Versuche es noch mal, sobald der Raid-Boss weg ist."	"Un boss ha assunto il controllo di questa Palestra. Riprova quando il boss sarà andato via."	"체육관을 보스 포켓몬이 점령했습니다. 잠시 후에 와주세요."	"道館被頭目寶可夢占領了。請在頭目寶可夢離開後再試一次。"	"Um chefe de Reide tomou controle do Ginásio. Tente de novo após o chefe ter saído."
"gym_next_battle"	"Battle"	"バトルを続ける"	"Combattre"	"Combatir"	"Kämpfen"	"Lotta"	"배틀을 계속한다"	"對戰"	"Batalhar"
"gym_battle_leave"	"Leave"	"逃げる"	"Partir"	"Salir"	"Verlassen"	"Abbandona"	"도망간다"	"離開"	"Sair"
"gym_battle_next"	"Next Up:"	"次のバトル"	"Suivant :"	"Siguiente:"	"Nächstes:"	"Prossimo sfidante:"	"다음 배틀"	"下一場對戰"	"Próximo:"
"ERROR_NO_AVAILABLE_LOBBIES"	"No groups found with that code."	"そのコードを持つグループが見つかりません"	"Ce code ne correspond à aucun groupe."	"No hay grupos con ese código."	"Es gibt keine Gruppe mit diesem Code."	"Non è stato trovato alcun gruppo con quel codice."	"이 코드를 가진 그룹을 발견할 수 없습니다"	"無法以此代碼搜尋到小組"	"Não há grupos com este código."
"error_lobby_visibility"	"An error occurred during the presentation of the raid."	"ロビー表示エラー"	"Une erreur s’est produite pendant la présentation du Raid."	"Se ha producido un error durante la presentación de la incursión."	"Fehler bei Lobby-Sichtbarkeit"	"Si è verificato un errore durante la presentazione del raid."	"로비 표시 에러"	"載入團體戰時出現錯誤"	"Um erro ocorreu durante a apresentação de Reide."
"error_start_raid_battle"	"An error occurred in trying to start a raid."	"レイドバトル開始エラー"	"Une erreur s’est produite lors du lancement du Raid."	"Se ha producido un error al intentar iniciar una incursión."	"Fehler beim Versuch, ein Raid zu starten."	"Si è verificato un errore nel processo di avviamento del raid."	"레이드배틀 개시 에러"	"進入團體戰時出現錯誤"	"Um erro ocorreu ao tentar iniciar um Reide."
"error_pokemon_team_update"	"An error occurred in trying to update your battle party."	"ポケモンの編成更新エラー"	"Une erreur s’est produite lors de la mise à jour de l’équipe de combat."	"Se ha producido un error al intentar actualizar tu equipo de combate."	"Fehler beim Versuch, dein Team zu aktualisieren."	"Si è verificato un errore nel processo di aggiornamento della tua squadra lotta."	"포켓몬 구성 갱신 에러"	"更新對戰陣容時出現錯誤"	"Um erro ocorreu ao tentar atualizar sua equipe."
"error_join_lobby"	"An error occurred in trying to join the raid."	"ロビーに入れませんでした"	"Une erreur s’est produite alors que tu rejoignais le Raid."	"Se ha producido un error al intentar unirse a la incursión."	"Fehler beim Versuch, dem Raid beizutreten."	"Si è verificato un errore nel processo di iscrizione al raid."	"로비에 들어가지 못했습니다"	"參加團體戰時出現錯誤"	"Um erro ocorreu ao tentar participar do Reide."
"gym_badge_list_button"	"List"	"リスト"	"Liste"	"Lista"	"Liste"	"Lista"	"리스트"	"一覽表"	"Lista"
"raid_defeat_try_again"	"Select new Pokémon or heal up those that fainted and get back to the battle!"	"ポケモンを選んで（もしくは回復）バトルに復帰！"	"Choisis de nouveaux Pokémon ou soigne ceux qui sont K.O., puis retourne au combat !"	"¡Selecciona nuevos Pokémon o cura a los que se han debilitado para volver al combate!"	"Wähle neue Pokémon oder belebe und heile die kampfunfähigen Pokémon und kehre zum Kampf zurück!"	"Seleziona altri Pokémon oppure cura quelli esausti per continuare a lottare!"	"포켓몬을 선택하고(또는 회복하고) 배틀에 복귀!"	"選擇新的寶可夢，或是回復瀕死寶可夢的HP後再來挑戰！"	"Selecione novos Pokémon ou cure seus Pokémon desmaiados e volte para a batalha!"
"raid_time_out_try_again"	"You didn't defeat the Raid Boss in time. Please try again."	"時間内にボスポケモンを倒せませんでした。"	"Le Boss de Raid n’a pas été battu à temps. Réessaie."	"No has derrotado al jefe de la incursión a tiempo. Vuelve a intentarlo."	"Du hast den Raid-Boss nicht rechtzeitig besiegt. Versuche es noch mal."	"Non hai sconfitto il boss in tempo. Riprova più tardi."	"시간 내에 보스 포켓몬을 쓰러뜨리지 못했습니다."	"無法在時間限制內打倒頭目寶可夢。請重試一次。"	"Você não derrotou o chefe do Reide a tempo. Tente de novo."
"item_golden_razz_berry_name"	"Golden Razz Berry"	"きんのズリのみ"	"Baie Framby dorée"	"Baya Frambu dorada"	"Goldene Himmihbeere"	"Baccalampon dorata"	"황금 라즈열매"	"金色蔓莓果"	"Fruta Frambo dourada"
"item_golden_razz_berry_desc"	"Feed this to a Pokémon to make it much easier to catch."	"ポケモンに与えるとかなり捕まえやすくなるきのみ。"	"Si tu en donnes à manger à un Pokémon, il sera bien plus facile à attraper."	"Al usarla con un Pokémon, se captura con más facilidad en tu próximo lanzamiento."	"Wenn du sie einem Pokémon zum Essen gibst, lässt es sich viel leichter fangen."	"Dalla a un Pokémon e sarà molto più facile catturarlo."	"포켓몬에게 주면 상당히 잡기 쉬워지는 나무열매."	"寶可夢吃了這種樹果後，會變得比較容易捕捉"	"Dê isto a um Pokémon para pegá-lo com mais facilidade."
"encounter_raid_pokemon_appeared"	"Bonus Challenge! Catch {0}!"	"{0} ゲットチャレンジ！"	"Défi bonus ! Attrape {0} !"	"¡Desafío de bonus! ¡Atrapa a {0}!"	"Bonus-Herausforderung! Fange {0}!"	"Sfida bonus! Cattura {0}!"	"{0} 잡기 도전!"	"額外關卡！挑戰捕捉 {0} ！"	"Desafio de bônus! Pegue {0}!"
"raid_need_a_viable_raid_team"	"You have no Pokémon ready to battle. Please heal your Pokémon."	"レイドバトルに参加できるポケモンがいません。回復しましょう。"	"Tu n’as pas de Pokémon prêt à combattre, essaye de soigner tes Pokémon."	"No tienes ningún Pokémon listo para el combate. Por favor, cura a tus Pokémon."	"Du hast kein kampfbereites Pokémon. Heile deine Pokémon."	"Nessuno dei tuoi Pokémon è in grado di lottare. Devi prima curarli."	"레이드배틀에 참가할 수 있는 포켓몬이 없습니다. 회복해주세요."	"目前沒有可以參加團體戰的寶可夢。請回復寶可夢的HP。"	"Você não tem Pokémon preparados para batalhar. Por favor, cure seus Pokémon."
"ERROR_RAID_ACTIVE"	"A Raid Boss has taken control of the Gym!"	"ボスポケモンがジムを占拠しています！"	"Un Boss de Raid a pris possession de l’Arène !"	"¡El jefe de una incursión ha tomado el control del Gimnasio!"	"Ein Raid-Boss hat die Kontrolle über die Arena übernommen!"	"Un boss ha assunto il controllo di questa Palestra!"	"보스 포켓몬이 체육관을 점령하고 있습니다!"	"道館被頭目寶可夢占領了！"	"Um chefe de Raide assumiu o controle do Ginásio!"
"badges_tut_description"	"Visit a Gym and spin the Photo Disc to earn a Gym Badge. Unlock item rewards by defending your team's Gyms and attacking rival Gyms!"	"ジムを訪れ、フォトディスクを回すとジムバッジを手に入れることができます。そのジムを守ったり、取り返すためにバトルをすることで、バッジのランクを上げることができます。"	"Visite une Arène et fais tourner le PhotoDisque pour obtenir un badge d’Arène. Déverrouille des objets de récompense en défendant les Arènes de ton équipe et en attaquant les Arènes adverses !"	"Visita un Gimnasio y gira el fotodisco para ganar una Medalla de Gimnasio. ¡Desbloquea las recompensas de objetos defendiendo los Gimnasios de tu equipo y atacando los de los rivales!"	"Besuche eine Arena und drehe die Scheibe, um einen Arenaorden zu erhalten. Schalte Items frei, indem du die Arenen deines Teams verteidigst und gegnerische Arenen angreifst!"	"Visita le Palestre e fai girare i dischi foto per aggiudicarti delle Medaglie. Guadagna strumenti e premi difendendo le Palestre della tua squadra e attaccando Palestre rivali."	"체육관을 방문하여 포토디스크를 회전시키면 체육관 배지를 손에 넣을 수 있습니다. 그 체육관을 지키거나 되찾기 위한 배틀을 함으로써 배지의 랭크를 올릴 수 있습니다."	"拜訪道館、旋轉道館的轉盤便可獲得道館徽章。防禦我方道館或攻擊敵方道館，解鎖更多道具！"	"Visite um Ginásio e gire o fotodisco para ganhar uma Insígnia de Ginásio. Desbloqueie itens defendendo os Ginásios de sua equipe e atacando Ginásios oponentes!"
"profile_gymbadges_help"	"Learn more"	"バッジとは？"	"En savoir plus"	"Obtén más información sobre las Medallas de Gimnasio."	"Mehr über Arenaorden"	"Per saperne di più"	"배지란?"	"更多關於道館徽章的情報"	"Saiba mais"
"gym_tut_title_1"	"GET ITEMS"	"道具を手に入れる"	"RÉCUPÈRE DES OBJETS"	"OBTENER OBJETOS"	"ITEMS"	"Ottieni Strumenti"	"도구를 손에 넣는다"	"獲得道具"	"OBTER ITENS"
"gym_tut_title_2"	"ASSIGN POKÉMON"	"ポケモンを配置"	"ASSIGNE DES POKÉMON"	"ASIGNAR POKÉMON"	"POKÉMON ZUWEISEN"	"Assegna Pokémon"	"포켓몬을 배치"	"指派寶可夢"	"DESIGNAR POKÉMON"
"gym_tut_title_3"	"MOTIVATION"	"やる気"	"MOTIVATION"	"MOTIVACIÓN"	"MOTIVATION"	"Motivazione"	"의욕"	"幹勁"	"MOTIVAÇÃO"
"gym_tut_title_4"	"GIVE BERRIES!"	"きのみをあげよう！"	"DONNE DES BAIES"	"DAR BAYAS"	"BEEREN"	"Dai bacche"	"나무열매를 주자!"	"餵樹果！"	"DAR FRUTAS"
"gym_tut_desc_1"	"You can find items at Gyms by spinning their Photo Discs."	"ジムの上にもフォトディスクがあります。回すと道具を手に入れることができます。"	"Tu peux faire tourner les PhotoDisques des Arènes pour obtenir des objets."	"Ahora puedes conseguir objetos en los Gimnasios girando sus fotodiscos."	"Du kannst von einer Arena Items erhalten, indem du ihre Fotoscheibe drehst."	"Adesso puoi trovare strumenti nelle Palestre facendo girare i loro dischi foto."	"체육관 위에도 포토디스크가 있습니다. 회전시키면 도구를 손에 넣을 수 있습니다."	"旋轉道館的轉盤來取得道具。"	"Você agora pode encontrar itens em Ginásios girando seus fotodiscos."
"gym_tut_desc_2"	"You can assign your Pokémon to defend a Gym using the ""Assign Pokémon"" button at a friendly Gym. After your Pokémon is assigned, you'll see its motivation meter appear."	"仲間チームのジムでは、ポケモンを1匹配置できます。ハートのゲージはポケモンのやる気を示し、ジムを守る様子を確認できます。"	"Tu peux assigner des Pokémon pour qu’ils défendent une Arène en utilisant le bouton « Assigne des Pokémon » dans une Arène amicale. Lorsque tes Pokémon sont assignés, leur jauge de motivation apparaît."	"Puedes asignar a tus Pokémon para que defiendan un Gimnasio usando el botón ""Asignar Pokémon"" en un Gimnasio amistoso. Cuando tus Pokémon sean asignados, verás aparecer su medidor de motivación."	"Du kannst mit der Schaltfläche „Pokémon zuweisen“ eines deiner Pokémon einer freundlichen Arena zuweisen, um bei der Verteidigung zu helfen. Sobald du dein Pokémon zugewiesen hast, erscheint ein Motivationsmeter."	"Puoi assegnare i tuoi Pokémon a difesa di una Palestra usando il pulsante “Assegna Pokémon” in una Palestra della tua squadra. L’indicatore della motivazione apparirà solo dopo l’assegnazione del Pokémon."	"동료팀의 체육관에서는 포켓몬을 1마리 배치할 수 있습니다. 하트모양 게이지는 포켓몬의 의욕을 나타내며 체육관을 지키는 모습을 확인할 수 있습니다."	"在我方道館點選「指派寶可夢」鍵，便可將自己的寶可夢指派去防禦道館。寶可夢被指派至道館後，頭上會出現心型的幹勁計量表。"	"Você pode designar seus Pokémon para defender um Ginásio usando o botão ""Designar Pokémon"" em um Ginásio amigo. Após seu Pokémon ser designado, você verá seu medidor de motivação."
"gym_tut_desc_3"	"Pokémon lose motivation slowly over time and when they are defeated in battle. When a Pokémon with no motivation left is defeated, it will stop defending the Gym and return to its Trainer."	"時間の経過やバトルをする毎に、ポケモンのやる気は下がります。やる気がゼロの状態でバトルに負けると、ジムを去りトレーナーの元に戻ります。"	"La motivation des Pokémon baisse sur la durée et s’ils sont battus au combat. Lorsqu’un Pokémon qui n’a plus de motivation est battu, il arrête de défendre l’Arène et retourne vers son Dresseur."	"La motivación de un Pokémon disminuye lentamente con el paso del tiempo y cuando es derrotado en combate. Cuando un Pokémon al que no le queda nada de motivación es derrotado, deja de defender el Gimnasio y vuelve a su Entrenador."	"Im Laufe der Zeit und bei Niederlagen im Kampf sinkt die Motivation des Pokémon. Wenn ein Pokémon ohne Motivation besiegt wird, hört es auf, die Arena zu verteidigen, und kehrt zu seinem Trainer zurück."	"La motivazione dei Pokémon diminuisce lentamente o quando vengono sconfitti. Se un Pokémon che ha perso completamente la motivazione viene sconfitto, smetterà di difendere la Palestra e tornerà dal suo Allenatore."	"시간의 경과나 배틀을 할 때마다 포켓몬의 의욕은 떨어집니다. 의욕이 0인 상태에서 배틀에 지면 체육관을 떠나 트레이너 곁으로 돌아갑니다."	"當寶可夢被指派至道館的時間越長、或是在道館對戰中落敗，寶可夢的幹勁將會隨之下降。若幹勁為0的寶可夢在對戰中落敗，牠將不會繼續防禦道館，而是會回到訓練家身邊。"	"A motivação de um Pokémon diminuirá com o passar do tempo e quando for derrotado em batalha. Quando um Pokémon sem motivação for derrotado, não defenderá o Ginásio e voltará para seu Treinador."
"gym_tut_desc_4"	"Treat Pokémon to Berries to keep up their motivation and strength in battle!"	"仲間チームのジムでは、ポケモンにきのみあげることができます。きのみをもらうと、ポケモンのやる気が上がります。"	"Donne des Baies aux Pokémon pour qu’ils restent motivés et forts au combat !"	"¡Alimenta con bayas a los Pokémon para que tengan motivación y fuerza en combate!"	"Gib Pokémon Beeren zum Essen, um ihre Motivation und Kampfkraft hoch zu halten!"	"Dai le bacche ai tuoi Pokémon per mantenere alta la loro motivazione e la loro forza durante la lotta."	"동료팀의 체육관에서는 포켓몬에게 나무열매를 줄 수 있습니다. 나무열매를 받으면 포켓몬의 의욕이 올라갑니다."	"餵我方道館的寶可夢吃樹果，提升牠們的幹勁吧！"	"Dê Frutas aos Pokémon para manter sua motivação e força em batalha!"
"no_usable_items_error"	"No usable items"	"使える道具がありません"	"Tu n’as aucun objet utilisable"	"No hay objetos que se puedan usar."	"Keine einsetzbaren Items"	"Strumenti non utilizzabili"	"사용할 수 있는 도구가 없습니다"	"沒有可用的道具"	"Não há itens usáveis."
"gym_battle_victory_title"	"Great work!"	"すばらしい！"	"Excellent travail !"	"¡Buen trabajo!"	"Gute Arbeit!"	"Grande!"	"훌륭해!"	"太棒了！"	"Mandou bem!"
"tm_no_other_moves"	"Cannot learn any other attacks!"	"他の技を覚えることができません"	"Il ne peut pas apprendre d’autres attaques."	"¡No puede aprender otros movimientos!"	"Kann keine anderen Attacken lernen!"	"Non può imparare altre mosse."	"다른 기술을 배울 수 없습니다!"	"無法學會其他招式！"	"Não pode aprender outros movimentos!"
"disabled_low_stamina"	"The Pokémon must be at full HP."	"HP が減っています"	"Le Pokémon doit avoir tous ses PV."	"El Pokémon debe tener los PS al completo."	"Das Pokémon muss volle KP haben."	"Il Pokémon deve avere tutti i PS."	"HP가 줄었습니다"	"寶可夢的HP必須是滿的"	"O Pokémon deve ter os PS completos."
"disabled_buddy"	"You can't assign your Buddy Pokémon to defend a Gym."	"相棒のポケモンを配置することはできません"	"Ton Copain Pokémon ne peut pas être assigné pour défendre une Arène."	"El Pokémon compañero no puede ser enviado."	"Dein Kumpel-Pokémon kann nicht eingesetzt werden."	"Non puoi assegnare il tuo compagno a difesa di una Palestra."	"파트너 포켓몬을 배치할 수 없습니다"	"無法指派夥伴寶可夢去防禦道館"	"Você não pode designar seu Pokémon companheiro para defender um Ginásio."
"badge_raid_battle_won"	"Win {0} Raids."	"レイドバトルで {0} 回勝利した!"	"{0} Raids gagnés."	"Incursiones ganadas: {0}"	"Gewinne {0} Raids."	"Raid vinti: {0}"	"레이드배틀에 {0} 번 승리했다!"	"在團體戰中獲勝 {0} 次！"	"Vença {0} Reides."
"badge_hours_defended_title"	"Gym Leader"	"ジムリーダー"	"Champion d’Arène"	"Líder del Gimnasio"	"Arenaleiter"	"Capopalestra"	"체육관 리더"	"道館館主"	"Líder de Ginásio"
"badge_hours_defended"	"Defend Gyms for {0} hours."	"ジムを {0} 時間防衛した！"	"Arène défendue pendant {0} heures."	"Horas defendiendo Gimnasios: {0}"	"Verteidige Arenen für {0} Stunden."	"Tempo difesa Palestre: {0}"	"체육관을 {0}시간 방어했다!"	"成功防禦道館 {0} 小時"	"Horas defendendo Ginásios: {0}"
"badge_hours_defended_value_format"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"
"badge_berries_fed_title"	"Berry Master"	"きのみ名人"	"Maître des Baies"	"Maestro de Bayas"	"Beerenmeister"	"Asso delle bacche"	"나무열매 마스터"	"樹果名人"	"Mestre das Frutas"
"badge_berries_fed"	"Feed {0} Berries at Gyms."	"ポケモンに {0} 個きのみをあげた！"	"{0} Baies distribuées dans les Arènes."	"Bayas usadas en los Gimnasios: {0}"	"Verteile in Arenen {0} Beeren."	"Bacche date nelle Palestre: {0}"	"포켓몬에게 {0}개 나무열매를 줬다!"	"在道館餵了 {0} 個樹果"	"Frutas dadas nos Ginásios: {0}"
"badge_berries_fed_value_format"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"
"badge_raid_battle_won_value_format"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"
"badge_raid_battle_won_title"	"Champion"	"チャンピオン"	"Maître"	"Campeón"	"Champion"	"Campione"	"챔피언"	"冠軍"	"Campeão"
"gym_deploy_raid_active"	"A Raid Boss has taken control of the Gym. Please try again after the Raid Boss is gone."	"ジムがボスポケモンに占拠されています。しばらく時間をおいてください。"	"Un Boss de Raid a pris possession de l’Arène. Lorsqu’il sera parti, réessaye."	"El jefe de una incursión ha tomado el control del Gimnasio. Vuelve a intentarlo después de que se haya ido."	"Ein Raid-Boss hat die Arena übernommen. Versuche es noch mal, sobald der Raid-Boss weg ist."	"Il boss di un raid ha preso il controllo della Palestra. Riprova quando se ne sarà andato."	"체육관을 보스 포켓몬이 점령했습니다. 잠시 후에 와주세요."	"道館被頭目寶可夢占領了。請在頭目寶可夢離開後再試一次。"	"Um chefe de Reide tomou controle do Ginásio. Tente de novo após o chefe ter saído."
"ERROR_TOO_MANY_DEPLOYED"	"Sorry. You have reached the limit of Pokémon you can assign to Gyms."	"ジムに配置できるポケモンの上限数に達しています"	"Tu as assigné le nombre maximum de Pokémon dans des Arènes."	"¡Has desplegado el número máximo de Pokémon a los Gimnasios!"	"Du hast die maximale Anzahl von Pokémon Arenen zugewiesen!"	"Hai raggiunto il numero massimo di Pokémon assegnati a una Palestra."	"이미 6마리가 배치되어 있습니다!"	"抱歉，你指派到道館的寶可夢數量已達到上限。"	"Você já designou o número máximo de Pokémon a Ginásios!"
"disabled_max_same_defender"	"Only one of each Pokémon may be assigned to defend a Gym at the same time."	"同じ種類は配置できません"	"Un seul de chaque Pokémon à la fois peut être assigné à la défense d’une Arène."	"Solo uno de cada Pokémon puede defender un Gimnasio."	"Nur jeweils ein Pokémon jeder Art kann einer Arena zur Verteidigung zugewiesen werden."	"Solo un esemplare per specie allo stesso tempo può essere assegnato a difesa di una Palestra."	"1종류 포켓몬만 체육관에 배치할 수 있습니다"	"不能指派相同種類的寶可夢到道館"	"Só um exemplar por espécie pode ser designado ao mesmo tempo para defender um Ginásio."
"error_fort_is_full"	"This Gym has no room for additional Pokémon."	"このジムには配置できるスロットがありません"	"Cette Arène ne peut pas contenir plus de Pokémon."	"Número máximo de Pokémon desplegado a este Gimnasio."	"Diese Arena hat keinen Platz für zusätzliche Pokémon frei."	"La Palestra ha raggiunto il numero massimo di Pokémon assegnati."	"이 체육관에는 배치할 수 있는 슬롯이 없습니다"	"這間道館沒有空餘的寶可夢席位"	"Número máximo de Pokémon designado a este Ginásio."
"award_badge_rank_up"	"Defend friendly Gyms and attack rival ones to upgrade your Gym Badges."	"仲間チームのジムにしてバッジランクを上げよう"	"Défends des Arènes amicales et attaque les Arènes rivales pour augmenter le niveau de tes Badges d’Arène."	"Defiende Gimnasios de tu equipo y ataca los de los equipos rivales para mejorar tus Medallas de Gimnasio."	"Verteidige freundliche Arenen und greife gegnerische Arenen an, um deine Arenaorden aufzustufen."	"Difendi le Palestre della tua squadra e attacca le Palestre rivali per aumentare il livello delle tue Medaglie."	"동료팀 체육관으로 만들어 배지 랭크를 올리자"	"防禦我方道館並攻擊敵方道館來升級道館徽章"	"Defenda Ginásios amigos e ataque Ginásios oponentes para aumentar o nível das suas Insígnias de Ginásio."
"raid_not_yet_available"	"Sorry, but Raid Battles are not yet available for your level.\nPlease try again later."	"レイドバトルに参加することができません。\nトレーナーレベルを上げてから試してみてください。"	"Toutes nos excuses, les Combats de Raids ne sont pas encore disponibles pour ton niveau.\nRéessaye plus tard."	"Lo sentimos, pero las incursiones aún no están disponibles para tu nivel.\nVuelve a intentarlo más tarde."	"Raids sind für dein Level leider noch nicht verfügbar.\nVersuche es später noch mal."	"Ci dispiace, ma i raid non sono disponibili al tuo livello.\nRiprova più avanti."	"레이드배틀에 참가할 수 없습니다.\n트레이너 레벨을 올리고 시도해 주십시오."	"抱歉，你現在無法參加團體戰。\n請在提升訓練家等級後再試一次。"	"As Batalhas de Reide não estão disponíveis para seu nível.\nTente de novo mais tarde."
"raid_private_lobby_created_success_message"	"Successfully created a group!"	"グループの作成に成功しました"	"Bravo, tu as réussi à créer un groupe."	"¡Se ha creado un grupo con éxito!"	"Du hast erfolgreich eine Gruppe erstellt!"	"Hai creato un gruppo!"	"그룹 작성에 성공했습니다!"	"成功建立小組了！"	"Grupo criado com sucesso!"
"pokestop_button_read_qr_code"	"READ QR CODE"	"QRコード読み取り"	"LIRE LE QR CODE"	"LEER CÓDIGO QR"	"QR Code einlesen"	"LEGGI CODICE QR"	"QR 코드 스캔하기"	"讀取QR Code"	"LER O CÓDIGO QR"
"pokestop_button_manual_input"	"MANUAL INPUT"	"コードナンバー入力"	"SAISIE MANUELLE"	"ENTRADA MANUAL"	"Manuelle Eingabe"	"INSERIMENTO MANUALE"	"코드넘버 입력"	"手動輸入"	"ENTRADA MANUAL"
"pokestop_check_in_manual_entry_title"	"ENTER REGISTRATION CODE"	"レジストレーションコード入力"	"CODE D’INSCRIPTION"	"INTRODUCIR CÓDIGO DE REGISTRO"	"Registrierungscode eingeben"	"INSERISCI CODICE ISCRIZIONE"	"레지스트레이션 코드를 입력"	"輸入註冊碼"	"INSERIR CÓDIGO DE REGISTRO"
"pokestop_check_in_notice"	"Welcome to {0}!\nPlease use the camera to read the QR Code to check in."	"{0} へようこそ！\n端末のカメラを使いQRコードを読み込んでチェックインしてください。"	"Bienvenue à {0} !\nUtilise l’appareil photo pour lire le QR Code et t’enregistrer."	"¡Te damos la bienvenida a {0}!\nUsa la cámara para leer el código QR para registrarte."	"Willkommen bei {0}!\nVerwende die Kamera, um den QR Code einzulesen und dich einzuchecken."	"Benvenuto all’evento {0}!\nUsa la tua fotocamera per leggere il codice QR per l’accettazione."	"어서 오세요 {0}님!\n단말기 카메라를 사용하여 QR 코드를 스캔해서 체크인할 수 있습니다."	"歡迎來到 {0} ！\n請用照相機讀取QR Code後登入。"	"Bem-vindo a {0}!\nUse a câmera para ler o código QR para se registrar."
"pokestop_check_in_succeeded"	"SUCCESSFULLY CHECKED IN"	"チェックイン完了"	"ENREGISTREMENT RÉUSSI"	"REGISTRO CON ÉXITO"	"Check-in erfolgreich"	"ACCETTAZIONE COMPLETATA"	"체크인 완료"	"成功登入"	"REGISTRO COMPLETADO"
"disabled_max_same_defenders"	"Only one of each Pokémon may be assigned to defend a Gym at the same time."	"同じ種類は配置できません"	"Un seul de chaque Pokémon à la fois peut être assigné à la défense d’une Arène."	"Solo uno de cada Pokémon puede defender un Gimnasio."	"Nur jeweils ein Pokémon jeder Art kann einer Arena zur Verteidigung zugewiesen werden."	"Solo un esemplare per specie allo stesso tempo può essere assegnato a difesa di una Palestra."	"1종류 포켓몬만 체육관에 배치할 수 있습니다"	"不能指派相同種類的寶可夢到道館"	"Só um exemplar por espécie pode ser designado ao mesmo tempo para defender um Ginásio."
"gym_closed_exclusive_raid_not_invited"	"This Gym is closed for an EX Raid.\nIt will reopen at {0}."	"特別なレイドバトルが行われています。\n{0} 時に再開します。"	"Cette Arène est fermée pour un Raid EX.\nElle rouvrira à {0}."	"Este Gimnasio está cerrado por una incursión EX.\nVolverá a abrir a la(s) {0}."	"Diese Arena ist für einen EX-Raid geschlossen.\nSie öffnet um {0} wieder."	"Questa Palestra è chiusa per un raid EX.\nRiaprirà alle {0}."	"특별한 레이드배틀이 진행되고 있습니다.\n{0}시에 다시 열립니다."	"這間道館目前正在舉行VIP團體戰。\n道館將會在 {0} 重新開放。"	"Este Ginásio está fechado para um Reide EX.\nSerá reaberto às {0}."
"disabled_legendary"	"Legendary Pokémon cannot be left at Gyms."	"伝説のポケモンをジムに配置することはできません"	"Les Pokémon légendaires ne peuvent pas être laissés dans une Arène."	"No se puede dejar en los Gimnasios Pokémon legendarios."	"Legendäre Pokémon können keinen Arenen zugewiesen werden."	"I Pokémon leggendari non possono essere lasciati nelle Palestre."	"전설의 포켓몬은 체육관에 배치할 수 없습니다"	"不能把傳說的寶可夢指派到道場。"	"Os Pokémon Lendários não podem ser deixados nos Ginásios."
"team_picker_title"	"Load & Save Battle Parties"	"バトルパーティを呼び出して保存"	"Charger ou enregistrer des équipes de combat"	"Cargar y guardar equipos de combate"	"Kampfteams laden und speichern"	"Carica/salva squadre lotta"	"배틀 파티를 불러내서 보존"	"載入並登錄對戰小隊"	"Carregar e salvar as equipes de batalha"
"team_picker_load"	"Load"	"呼び出す"	"Charger"	"Cargar"	"Laden"	"Carica"	"불러내기"	"載入"	"Carregar"
"team_picker_save"	"Save"	"登録する"	"Enregistrer"	"Guardar"	"Speichern"	"Salva"	"등록하기"	"登錄"	"Salvar"
"battle_prep_create_team"	"Select your Pokémon!"	"参加するポケモンを選んでください"	"Choisis tes Pokémon."	"¡Selecciona tus nuevos Pokémon!"	"Wähle dein neues Pokémon aus!"	"Scegli i tuoi Pokémon..."	"참가할 포켓몬을 선택해주세요"	"選擇新的寶可夢吧！"	"Selecione seus novos Pokémon!"
"battle_prep_new_team"	"New Party"	"新バトルパーティ"	"Nom"	"Nuevo equipo de combate"	"Neues Team"	"Nome squadra"	"새로운 배틀파티"	"新對戰小隊"	"Nova equipe de batalha"
"battle_prep_recommended_team"	"Recommended Battle Party"	"おすすめバトルパーティ"	"Équipe de combat recommandée"	"Equipo de combate recomendado"	"Empfohlenes Kampfteam"	"Squadra lotta consigliata"	"추천 배틀파티"	"推薦的對戰小隊"	"Equipe de batalha recomendada"
"screen_title_pokemon_inventory_party"	"PARTY"	"バトルパーティ"	"ÉQUIPE"	"EQUIPO"	"Kampfteam"	"SQUADRA"	"배틀 파티"	"小隊"	"EQUIPE"
