"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"settings_sfida_howto_pair_prompt"	"Unable to connect to Pokémon GO Plus.\nWould you like to view some troubleshooting tips? "	"Pokémon GO Plus に接続できませんでした。サポートサイトのヒントを開きますか？"	"Impossible de se connecter au Pokémon GO Plus.\nVeux-tu voir quelques conseils de résolution de problèmes ?"	"No es posible conectar con Pokémon GO Plus.\n¿Quieres ver algunos consejos sobre solución de problemas? "	"Verbindung zu Pokémon GO Plus kann nicht hergestellt werden.\nMöchtest du dir Tipps zur Fehlerbehebung ansehen? "	"Impossibile connettersi al Pokémon GO Plus.\nVuoi qualche consiglio su come risolvere il problema?"	"Pokemon GO Plus에 접속하지 못했습니다.\n서포트 사이트를 보시겠습니까? "	"無法連線至Pokémon GO Plus。\n要開啟常見問題的網頁嗎？"	"Não foi possível conectar ao Pokémon GO Plus.\nQuer ver algumas dicas de solução de problemas? "
"badge_safari_zone_europe_2017_10_07_title"	"GO Safari Zone - Europe 2017"	"GO Safari Zone - 2017年欧州"	"Zone Safari GO - Europe 2017"	"Zona Safari GO - Europa 2017"	"GO-Safari-Zone: Europa 2017"	"Zona Safari GO - Europa 2017"	"GO Safari Zone - 2017년 호주"	"GO Safari Zone - 2017年歐洲"	"Safári Pokémon GO: Europa 2017"
"badge_safari_zone_europe_2017_10_07"	"Europe, October 7, 2017"	"2017年10月7日 欧州"	"Europe, 7 octobre 2017"	"Europa, 7 de octubre de 2017"	"Europa, 7. Oktober 2017"	"Europa, 7 ottobre 2017"	"2017년 10월 7일 호주"	"2017年10月7日 歐洲"	"Europa, 7 de outubro de 2017"
"badge_safari_zone_europe_2017_10_14_title"	"GO Safari Zone - Europe 2017"	"GO Safari Zone - 2017年欧州"	"Zone Safari GO - Europe 2017"	"Zona Safari GO - Europa 2017"	"GO-Safari-Zone: Europa 2017"	"Zona Safari GO - Europa 2017"	"GO Safari Zone - 2017년 호주"	"GO Safari Zone - 2017年歐洲"	"Safári Pokémon GO: Europa 2017"
"badge_safari_zone_europe_2017_10_14"	"Europe, October 14, 2017"	"2017年10月14日 欧州"	"Europe, 14 octobre 2017"	"Europa, 14 de octubre de 2017"	"Europa, 14. Oktober 2017"	"Europa, 14 ottobre 2017"	"2017년 10월 14일 호주"	"2017年10月14日 歐洲"	"Europa, 14 de outubro de 2017"
"exclusive_raid_log_cancelled"	"EX Raid scheduled for {0}, {1} at {2} has been canceled."	"{2}で{0}の{1}に予定されていたEXレイドはキャンセルされた"	"Le Raid EX du {0}, à {1}, à l’Arène {2}, a été annulé."	"La incursión EX programada para el {0}, a las {1} en {2} ha sido cancelada."	"Der EX-Raid, der für den {0} um {1} Uhr in Arena {2} angesetzt war, ist abgesagt."	"Il raid EX previsto in data {0}, alle ore {1} presso {2} è stato cancellato."	"{2}에서 {0}의 {1}에 예정된 EX레이드는 취소되었다"	"原訂於 {0} {1} 在 {2} 舉辦的VIP團體戰已取消"	"O Reide EX programado para {0}, às {1} em {2} foi cancelado."
"passcode_log_received_items"	"Received {0} items from code {1}."	"コード{1}を使って{0}アイテム手に入れた！"	"Reçu {0} objets avec le code {1}."	"Objetos recibidos de código {1}: {0}"	"{0} Items durch Code {1} erhalten."	"Hai ricevuto {0} strumenti con il codice {1}."	"코드 {1}(을)를 사용해서 도구를 {0}개 손에 넣었다!"	"以代碼 {1} 獲得了 {0} 個道具"	"Itens recebidos com o código {1}: {0}"
"passcode_log_received_badge"	"Received medal from code {0}."	"コード{0}を使ってメダルを手に入れた！"	"Reçu une médaille avec le code {0}."	"¡Insignia recibida del código {0}!"	"Orden durch Code {0} erhalten."	"Hai ricevuto un premio con il codice {0}."	"코드 {0}(을)를 사용해서 메달을 손에 넣었다!"	"以代碼 {0} 獲得了獎牌"	"Insígnias recebidas com código {0}."
"cancelled_ex_raid_message"	"The EX Raid scheduled for {0}, {1} at {2} has been canceled."	"{0}の{1}に{2}にて予定されていたEXレイドはキャンセルされました"	"Le Raid EX du {0}, à {1}, à l’Arène {2}, a été annulé."	"La incursión EX programada para el {0}, a las {1} en {2} ha sido cancelada."	"Der EX-Raid, der für den {0} um {1} Uhr in Arena {2} angesetzt war, ist abgesagt."	"Il raid EX previsto in data {0}, alle ore {1} presso {2} è stato cancellato."	"{0}의 {1}에 {2}에서 예정된 EX레이드는 취소되었다"	"原訂於 {0} {1} 在 {2} 舉辦的VIP團體戰已取消"	"O Reide EX previsto para {0}, às {1} em {2} foi cancelado."
"cancelled_ex_raid_items_prompt"	"Please accept the following items and keep training!"	"次に参加可能なレイドに向けての活動にお役立てください！"	"Continue à t’entraîner avec les objets suivants."	"¡Por favor, acepta los siguientes objetos y sigue entrenando!"	"Hier sind ein paar Items für dich. Trainiere weiter!"	"Ecco degli strumenti per te. Continua ad allenarti!"	"다음 참가 가능한 레이드를 위한 활동에 도움이 되길 바랍니다!"	"請收下這些道具，繼續訓練寶可夢們吧！"	"Por favor, aceite os seguintes itens e continue treinando!"
"CANCELLED_EX_RAID_TICKET_TITLE"	"CANCELED EX RAID PASSES"	"キャンセルされたEXレイドパス"	"PASSES DE RAIDS EX ANNULÉS"	"PASES DE INCURSIONES EX CANCELADAS"	"ABGESAGTE EX-RAID-PÄSSE"	"BIGLIETTI RAID EX ANNULLATI"	"취소된 EX레이드패스"	"已取消的VIP團體戰入場券"	"PASSES DE REIDE EX CANCELADOS"
"blacklisted_app_found_lockout"	"We have detected software that can interfere with the operation of Pokémon GO on your device. This includes applications that falsify your location. Using unauthorized software that directly impacts Pokémon GO is a violation of Niantic's Terms of Service and can result in the loss of your account. You will need to uninstall any such applications in order to continue gameplay."	"お使いのデバイスからPokémon GO利用規約内で禁止されたアプリケーションが検出されましたので、削除してくださいますようお願いいたします。"	"Nous avons détecté une application qui peut empêcher le bon fonctionnement de Pokémon GO sur ton appareil. Ceci inclut les applications qui falsifient ton emplacement. L’utilisation d’un logiciel non autorisé qui impacte Pokémon GO constitue une enfreinte aux Conditions d’utilisation de Niantic et peut mener à la perte de ton compte. Pour continuer à jouer, il te faudra désinstaller ce type d’applications."	"Hemos detectado una aplicación en este dispositivo que infringe los términos de servicio de Pokémon GO. Por favor, elimínalo para continuar."	"Wir haben auf diesem Gerät ein Programm entdeckt, das gegen die Nutzungsbedingungen von Pokémon GO verstößt. Entferne es, um fortfahren zu können."	"Abbiamo rilevato un’applicazione su questo dispositivo che viola i termini d’uso di Pokémon GO. Rimuovila per continuare."	"사용하시는 단말기에서 Pokémon GO 이용약관 내에서 금지한 앱이 검출되었으니 삭제해주십시오."	"我們偵測到此裝置上安裝了違反Pokémon GO服務條款的應用程式。請移除該應用程式後再開始遊戲。"	"Detectamos um software que pode interferir com a operação do Pokémon GO no seu dispositivo. Isso inclui aplicativos que falsificam sua localização. O uso de software não autorizado que afeta diretamente o Pokémon GO é uma violação dos Termos de Serviço da Niantic e pode resultar na perda de sua conta. Você precisará desinstalar esses aplicativos para continuar jogando."
"badge_pokedex_entries_gen3_value_format"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"	"N0"
"badge_pokedex_entries_gen3"	"Register {0} Pokémon first discovered in the Hoenn region to the Pokédex."	"ホウエン地方で発見されたポケモンを{0}匹ポケモン図鑑に登録できた！"	"{0} Pokémon originaires de Hoenn inscrits dans le Pokédex."	"Registra {0} Pokémon originalmente de la región de Hoenn en la Pokédex."	"Registriere {0} Pokémon im Pokédex, die zuerst in der Hoenn-Region entdeckt wurden."	"Registra nel Pokédex {0} Pokémon scoperti per la prima volta nella regione di Hoenn."	"호연지방에서 발견된 포켓몬을 {0} 마리 포켓몬 도감에 등록했다!"	"在寶可夢圖鑑裡登錄 {0} 隻豐緣地區的寶可夢！"	"Registre {0} Pokémon descobertos originalmente na região de Hoenn ao Pokédex."
"badge_pokedex_entries_gen3_title"	"Hoenn"	"ホウエン"	"Hoenn"	"Hoenn"	"Hoenn"	"Hoenn"	"호연"	"豐緣"	"Hoenn"
"deploy_battle_party_member_prompt"	"Warning: {0} is part of a battle party, and if you assign it to a Gym, it will be removed from the party."	"{0} はバトルパーティに組み込まれているため、ジムに配置するとメンバーから外されてしまいます。"	"Attention : {0} fait partie d’une équipe de combat. Si tu l’assignes à une Arène, il sera retiré de l’équipe."	"Aviso: {0} es miembro de un equipo de combate. Si lo asignas a un Gimnasio, dejará de formar parte de ese equipo."	"Achtung: {0} gehört einem Kampfteam an. Wenn du es einer Arena zuweist, wird es aus dem Kampfteam entfernt."	"Attenzione: {0} fa parte di una squadra lotta. Se lo assegni a una Palestra verrà rimosso dalla squadra."	"{0}(은)는 배틀파티에 있으므로 체육관에 배치 하면 멤버에서 빠지게 됩니다."	"警告： {0} 是對戰小組的成員。如果你把牠指派到道館，牠將會從對戰小組中被移除。"	"Atenção: {0} é membro de uma equipe de batalha. Se designá-lo a um Ginásio, ele será excluído desta equipe."
"party_creation_error_max_hit"	"You have no more room in your party."	"バトルに出せるのは6匹までです"	"Tu n’as plus de place dans ton équipe de combat."	"Ya no queda más espacio en tu equipo."	"Du hast keinen freien Platz in deinem Kampfteam."	"La tua squadra è già al completo."	"빈 공간이 없습니다"	"對戰小組已無空間"	"Não há mais espaço na sua equipe."
"delete_battle_party_prompt"	"Do you want to delete the {0} battle party?"	"{0} を削除してもいいですか？"	"Veux-tu supprimer l’équipe de combat {0} ?"	"¿Quieres eliminar el equipo de combate {0}?"	"Möchtest du das {0}-Kampfteam löschen?"	"Vuoi cancellare la squadra lotta {0}?"	"{0} (을)를 삭제하겠습니까?"	"要刪除 {0} 這個對戰小組嗎？"	"Quer excluir a equipe de batalha {0}?"
"ar_plus_prompt_title"	"Catch Pokémon like never before with the all-new AR+!"	"AR+ でポケモンを捕まえる新しい体験を！"	"Utilise le tout nouveau mode RA+ pour attraper plein de Pokémon !"	"¡Atrapa Pokémon como nunca antes con la nueva función RA+!"	"Fange Pokémon wie nie zuvor mit der brandneuen AR+!"	"Cattura Pokémon in modo del tutto nuovo con il sistema AR+!"	"AR+를 사용하면 포켓몬에게 다가갈 수 있습니다!"	"用全新AR+來捉寶可夢，享受前所未有的樂趣！"	"Pegue Pokémon como nunca antes com a novíssima RA+!"
"ar_plus_prompt_description"	"You can change this at any time in settings."	"設定からいつでも変更できます"	"Tu peux modifier ceci à tout moment dans les paramètres."	"Puedes cambiar esto en cualquier momento en la configuración de opciones."	"Du kannst dies jederzeit in den Einstellungen ändern."	"Puoi cambiare le impostazioni quando vuoi."	"설정에서 언제든지 변경할 수 있습니다."	"你隨時都可以在設定選單更改設定。"	"Você pode alterar isto nas configurações quando quiser."
"ar_plus_show_me"	"Show me!"	"使ってみる"	"Montre-moi !"	"¡Muéstrame!"	"Zeig es mir!"	"Fammi vedere!"	"사용해 본다."	"用用看"	"Quero ver!"
"ar_plus_no_thanks"	"Maybe later"	"今は使わない"	"Plus tard"	"Quizás más tarde..."	"Vielleicht später"	"No, grazie!"	"나중에 사용한다."	"不用了，謝謝"	"Talvez mais tarde"
"ar_plus_safety_prompt"	"Make sure you're in a safe location while using AR+."	"周囲の安全をよく確認してから AR+ を使用してください"	"Assure-toi d’être dans un endroit sûr lorsque tu utilises le mode RA+."	"Asegúrate de estar en un lugar seguro mientras usas RA+."	"Vergewissere dich, dass du dich an einem sicheren Ort befindest, bevor du AR+ verwendest."	"Assicurati di essere in un luogo sicuro prima di utilizzare il sistema AR+."	"주위 안전을 확인 후 AR+를 사용해 주세요."	"使用AR+前請先確認四周安全。"	"Certifique-se de estar em um local seguro antes de usar RA+."
"ar_plus_change_anytime_from_settings"	"You can enable or disable AR+ whenever you want by selecting it in the Settings menu."	"AR+は設定メニューからオン・オフできます"	"Tu peux activer et désactiver le mode RA+ à tout moment en le sélectionnant dans le menu Option."	"Puedes activar o desactivar RA+ en cualquier momento desde el menú de opciones."	"Du kannst AR+ jederzeit in den Einstellungen aktivieren/deaktivieren."	"Puoi attivare e disattivare il sistema AR+ in ogni momento nelle impostazioni del tuo dispositivo."	"AR+는 설정 메뉴에서 온, 오프 가능합니다."	"你可以在設定選單開啟或關閉AR+。"	"Você pode ativar e desativar RA+ quando quiser a partir do menu de configurações."
"ar_plus_got_it"	"Got it"	"OK"	"J’ai compris"	"Vale"	"Alles klar!"	"Tutto chiaro!"	"OK"	"OK"	"Entendi"
"ar_plus_look_around_toast"	"Slowly look around a flat, open \narea with your camera."	"平坦で開けた場所に向けて\nゆっくりカメラを動かしてください"	"Dans un endroit plat, regarde lentement \nautour de toi avec l’appareil photo."	"Mira lentamente alrededor de un área plana y abierta con la cámara."	"Sieh dich mit der Kamera auf einem \noffenen, ebenen Gelände um."	"Guardati attorno lentamente e \ncerca un luogo aperto in piano con la tua fotocamera."	"평탄하고 열린 영역을 \n향해서 처천히 카메라를 움직여주세요."	"在平坦開放的地方\n慢慢改變照相機的角度"	"Lentamente olhe ao seu redor \npor uma área com sua câmera."
"ar_plus_safety_toast"	"Make sure to use AR+ only while in a safe location."	"安全な場所にいる時だけ\nAR+ を使用してください！"	"Assure-toi d’être dans un endroit sûr avant d’utiliser le mode RA+."	"Asegúrate de usar RA+ solo mientras te encuentres\n en un lugar seguro."	"Verwende AR+ nur an \neinem sicheren Ort!"	"Assicurati di utilizzare il sistema AR+ solo\nquando ti trovi in un luogo sicuro!"	"안전한 장소에서만 \nAR+를 사용해 주세요."	"請務必確保\n在安全的地方使用AR+。"	"Certifique-se de só usar a RA+ \nquando estiver em um local seguro!"
"ar_plus_tap_bush_toast"	"Tap to find the Pokémon. "	"草むらをタップしてポケモンを見つけよう！"	"Touche pour trouver le Pokémon."	"Toca para encontrar Pokémon."	"Tippe, um das Pokémon zu finden."	"Tocca un cespuglio per scovare un Pokémon!"	"풀숲을 터치해서 포켓몬을 발견해봅시다!"	"點擊草叢來尋找寶可夢吧！"	"Toque para encontrar o Pokémon. "
"settings_ar_plus"	"AR+"	"AR+"	"RA+"	"RA+"	"AR+"	"AR+"	"AR+"	"AR+"	"RA+"
"encounter_score_ar_plus_bonus"	"Expert Handler"	"エキスパート"	"Utilisateur expert"	"Experto Entrenador"	"Experte"	"Professionista AR+"	"엑스퍼트"	"專家"	"Profissional em AR+"
"ar_plus_tutorial_0"	"Look around an open area with your device until it recognizes a flat surface."	"周囲の安全を確認して、端末をゆっくり振るように動かし、地面など水平な場所を認識させてください。"	"Regarde autour de toi avec ton appareil jusqu’à ce qu’il reconnaisse une surface plane."	"Mira alrededor de un área abierta con tu dispositivo hasta que reconozca una superficie plana."	"Bewege dein Gerät langsam vor einem flachen, offenen Bereich, bis es eine Oberfläche erkennt."	"Guardati in giro con il tuo dispositivo fino a quando identificherà una superficie piatta."	"주변 안전을 확인 후, 단말을 천천히 흔들 듯 움직여 지면 등 수평한 장소를 인식시켜 주세요."	"請在確認四周安全後，在平坦開放的地方移動裝置，讓照相機辨識出平坦的表面。"	"Olhe ao redor de uma área aberta com o seu dispositivo até que ele reconheça uma superfície plana."
"ar_plus_tutorial_1"	"Tap the tall grass to find a Pokémon. "	"地面に草むらが表示されたら、タップするとポケモンが飛び出します。"	"Touche les hautes herbes pour trouver un Pokémon."	"Toca la hierba alta para encontrar un Pokémon."	"Tippe auf das hohe Gras, um das Pokémon zu finden."	"Tocca l’erba alta per cercare un Pokémon."	"지면에 풀숲이 표시되어 터치하면 포켓몬이 튀어나옵니다."	"點擊螢幕上的草叢來尋找寶可夢。"	"Toque a grama alta para encontrar um Pokémon. "
"ar_plus_tutorial_2"	"Approach the Pokémon slowly. You'll get bonus rewards if you catch it!"	"逃げられないように、そっと近づいて捕まえると、XPとほしのすなが多くもらえます！"	"Approche-toi doucement d’un Pokémon. Tu recevras des récompenses en plus si tu l’attrapes !"	"Acércate al Pokémon lentamente. ¡Obtendrás un bonus de recompensa si lo atrapas!"	"Nähere dich langsam dem Pokémon, um es zu fangen und Bonus-Belohnungen zu erhalten!"	"Avvicinati lentamente al Pokémon. Riceverai delle ricompense bonus se lo catturi!"	"도망가지 않도록 천천히 다가가서 잡으면 XP와 별의모래를 많이 받을 수 있습니다!"	"捕捉時距離寶可夢越近，就能獲得越多獎勵。"	"Aproxime-se lentamente do Pokémon. Você obterá recompensas de bônus se pegá-lo!"
"login_failure_wrong_credentials"	"Username or password is incorrect."	"ユーザー名またはパスワードが正しくありません。"	"Nom d’utilisateur ou mot de passe incorrect."	"Nombre de usuario o contraseña incorrectos"	"Benutzername oder Passwort ist nicht korrekt."	"Il nome utente o la password non sono corretti."	"유저명 또는 패스워드가 올바르지 않습니다."	"使用者名稱或密碼不正確。"	"Nome de usuário ou senha incorretos."
"news_see_details"	"See Details"	"全文を読む"	"Plus de détails"	"Más información"	"Alles anzeigen"	"Tutti i dettagli"	"전문 보기"	"閱讀全文"	"Ver detalhes"
"news_today"	"Today"	"今日"	"Aujourd’hui"	"Hoy"	"Heute"	"Oggi"	"오늘"	"今天"	"Hoje"
"news_yesterday"	"Yesterday"	"昨日"	"Hier"	"Ayer"	"Gestern"	"Ieri"	"어제"	"昨天"	"Ontem"
"news_days_ago"	"{0} Days Ago"	"{0}日前"	"il y a {0} jours"	"Hace {0} días"	"Vor {0} Tag(en)"	"{0} giorni fa"	"{0}일 전"	"{0} 天前"	"Há {0} dias"
"error_device_unsupported"	"Unsupported Device"	"お使いのデバイスには対応していません"	"Appareil non supporté"	"Dispositivo no compatible"	"Gerät nicht unterstützt"	"Dispositivo non supportato"	"이 디바이스에는 대응하지 않습니다."	"不支援的裝置"	"Não há suporte para o dispositivo"
"view_supported_devices"	"Go To Help Center"	"ヘルプセンターを開く"	"Point Assistance"	"Ir a Centro de ayuda"	"Zum Hilfe-Center"	"Servizio clienti"	"헬프센터로 가기"	"開啟常見問題"	"Central de ajuda"
"device_unsupported_explanation"	"Pokémon GO no longer supports your device. Please visit our Help Center for information on which devices are compatible with Pokémon GO."	"Pokémon GOはお使いのデバイスには対応しておりません。対応機種についてはヘルプセンターでご確認ください。"	"Pokémon GO ne prend plus en charge ton appareil. Visite notre Point Assistance pour voir la liste des appareils compatibles avec Pokémon GO."	"Pokémon GO ya no es compatible con tu dispositivo. Visita nuestro Centro de ayuda para obtener información sobre qué dispositivos son compatibles con Pokémon GO."	"Pokémon GO unterstützt dein Gerät nicht mehr. Weitere Informationen dazu, welche Geräte mit Pokémon GO kompatibel sind, findest du in unserem Hilfe-Center."	"Pokémon GO non supporta più il tuo dispositivo. Per ulteriori informazioni su quali dispositivi sono compatibili con Pokémon GO, visita il servizio clienti."	"Pokémon GO는 사용하시는 디바이스에 대응하지 않습니다. 대응 기기에 대해서는 헬프센터를 확인해 주십시오."	"很抱歉，Pokémon GO不再支援你所使用的裝置。請至常見問題確認Pokémon GO支援的裝置。"	"Não há suporte para Pokémon GO para o seu dispositivo. Por favor, visite a nossa Central de Ajuda para obter informações sobre quais dispositivos são compatíveis com o Pokémon GO."
"new_arrivals"	"New Arrivals!"	"新着！"	"Nouveaux articles !"	"¡Nuevos artículos!"	"Neu eingetroffen!"	"Novità!"	"New Arrivals!"	"NEW！"	"Tem novidade!"
"avatar_shop_description"	"New style costumes available!"	"新スタイル登場！"	"De nouvelles tenues sont disponibles."	"¡Nuevos artículos disponibles!"	"Neue Outfits erhältlich!"	"Disponibili nuovi look!"	"새로운 스타일 등장!"	"新品上架！"	"Novos estilos disponíveis!"
"style_shop"	"STYLE SHOP"	"スタイルショップへ"	"BOUTIQUE MODE"	"TIENDA DE MODA"	"STYLE-SHOP"	"BOUTIQUE"	"스타일 숍"	"服飾商店"	"BUTIQUE"
"IAP_CATEGORY_AVATAR"	"Style Shop"	"スタイルショップ"	"Boutique Mode"	"Tienda de moda"	"Style-Shop"	"Boutique"	"스타일 숍"	"服飾商店"	"Butique"
