"Key"	"English"	"Japanese"	"French"	"Spanish"	"German"	"Italian"	"Korean"	"ChineseTraditional"	"BrazilianPortuguese"
"quest_special_dialogue_mew_1_0"	"Great. Thanks, %PLAYERNAME%! Now I should be able to detect anything out of the ordinary."	"ありがとう、%PLAYERNAME%！これで、どんな不思議な現象でも感知できるようになったぞ。"	"Parfait. Merci, %PLAYERNAME% ! Maintenant je devrais pouvoir détecter tout fait étrange."	"Genial. ¡Gracias, %PLAYERNAME%! Ahora podré detectar cualquier cosa fuera de lo normal."	"Großartig. Danke, %PLAYERNAME%! Jetzt sollte ich alle ungewöhnlichen Aktivitäten erfassen können."	"Perfetto. Grazie, %PLAYERNAME%! Ora dovrei essere in grado di rilevare qualsiasi cosa al di fuori dell’ordinario."	"고맙군, %PLAYERNAME%! 이걸로 어떤 수수께끼의 현상도 감지할 수 있게 되었어."	"%PLAYERNAME%\n謝謝你！\n這樣我就能偵測到異常現象了"	"Ótimo! Obrigado, %PLAYERNAME%! Agora poderei detectar qualquer coisa fora do comum."
"quest_special_dialogue_mew_1_1"	"I believe we need to be on the lookout for a Mythical Pokémon! Mythical Pokémon are extremely rare and unique, and many consider their existence to be mere rumor."	"それというのも、幻のポケモンが関係しているらしいことまでは分かったんだ！幻のポケモンとは、非常にめずらしいポケモンであることから、人々に語り継がれているポケモンだ。"	"Nous devons trouver un Pokémon fabuleux. Les Pokémon fabuleux sont rares et puissants ; nombreux sont ceux qui croient qu’ils ne sont que légendes."	"¡Creo que deberíamos estar atentos para no perdernos un Pokémon singular! Los Pokémon singulares son extremadamente raros y poderosos, y muchos piensan que ni existen."	"Ich glaube, wir sollten nach einem Mysteriösen Pokémon Ausschau halten! Mysteriöse Pokémon sind äußerst selten und mächtig. Viele halten ihre Existenz für ein Gerücht."	"Cerchiamo di tenere bene gli occhi aperti... I Pokémon misteriosi: sono creature rarissime e molto potenti, anche se tante persone credono che esistano solo nelle leggende."	"아무래도 환상의 포켓몬과 관계있는 듯한 것까지는 알았어! 환상의 포켓몬이란 비상하게 강력하고 희귀한 포켓몬이기에 사람들에게 전해지기만 하는 포켓몬이야."	"我們發現這些現象\n似乎和幻之寶可夢有關！\n幻之寶可夢是非常罕見的寶可夢\n很多人認為牠只存在於傳說之中"	"Acredito que precisamos ficar de olho nos Pokémon Míticos! Eles são extremamente raros e poderosos, mas muitos consideram que sua existência não passa de rumores."
"quest_special_dialogue_mew_1_2"	"Could you help get my equipment set up around your local habitat? This’ll be a great time to take your buddy out to explore a bit and hatch some Eggs!"	"君の住んでいるポケモンの生息地にも、調査装置を置いてきてもらいたい。相棒のポケモンと歩いているうちにタマゴがかえることも期待できるだろう。"	"Pourrais-tu m’aider à installer mon équipement dans ton environnement ? Le moment est idéal pour explorer les environs avec ton copain et faire éclore quelques Œufs."	"¿Me podrías ayudar a montar mi equipo por tu hábitat local? ¡Será un momento perfecto para que saques a explorar un poco a tu compañero y hagas eclosionar algunos Huevos!"	"Würdest du mir helfen, meine Geräte in deiner Umgebung einzurichten? Das ist auch eine gute Gelegenheit, deinen Kumpel auf einen Erkundungsgang mitzunehmen und ein paar Eier auszubrüten!"	"Mi daresti una mano a calibrare i miei strumenti per la tua area? Intanto potresti approfittarne per fare un giro con il tuo compagno Pokémon e far schiudere qualche Uovo."	"네가 사는 포켓몬의 서식지에도 조사장치를 놔주길 바라. 파트너 포켓몬과 걷는 중 알이 부화하는 것도 기대할 수 있겠지."	"可以請你幫我\n在你住的地方附近安裝器材嗎？\n這是個帶夥伴出門走走\n並孵蛋的好機會"	"Poderia instalar meu equipamento no seu habitat local? Esta será a melhor hora para explorar o mundo com seu companheiro e chocar uns Ovos!"
"quest_special_dialogue_mew_1_3"	"Please complete the following research tasks.\n{0}\n{1}\n{2}"	"{0}、{1}、{2}、をお願いするよ！"	"Si possible : \n{0}\n{1}\n{2}"	"¿Podrías hacer esto?\n{0}\n{1}\n{2}"	"Bitte führe folgende Aufgaben aus:\n{0}\n{1}\n{2}"	"Queste sono le missioni che vorrei tu portassi a termine:\n- {0}\n- {1}\n- {2}"	"{0}, {1}, {2} 를 부탁할게!"	"下面這幾個課題就交給你了。\n{0}\n{1}\n{2}"	"Poderia fazer isto?\n{0}\n{1}%BREAK%{2}\nObrigado!"
"quest_special_dialogue_mew_2_0"	"Incredible! This confirms my initial suspicion. I think we’re seeing evidence of Mew!"	"やったぞ！わたしの仮説は正しかったようだね。「不思議な現象」に関係のあるポケモンとは・・・ミュウだった！"	"Incroyable ! Cela confirme mes soupçons. Je crois que Mew n’est pas loin !"	"¡Increíble! Esto confirma mi sospecha inicial. ¡Creo que hay evidencia de que Mew existe!"	"Unglaublich! Mein Verdacht hat sich bestätigt. Ich glaube, wir haben es mit Mew zu tun!"	"Incredibile! Le mie ipotesi erano giuste: abbiamo trovato prove dell’esistenza di Mew!"	"좋았어! 내 가설은 틀리지 않았나 보군. 이상한 현상과 관계있는 포켓몬은... 뮤였어!"	"太好了！\n看來我的推測是正確的\n一切都跟夢幻有關！"	"Incrível! Isto confirma minha suspeita. Acho que estamos vendo evidência de que Mew existe!"
"quest_special_dialogue_mew_2_1"	"A Pokémon found in a jungle far to the south that was thought to have been extinct. It is so rare that many experts say that it is a myth. %BREAK%Only a few people have seen it worldwide. Apparently, it appears only to those people who are pure of heart and have a strong desire to see it."	"遠い南のジャングルでかつて見つかった、絶滅したはずのポケモンだが、いまでは幻のポケモンと言われ、その姿を見たものは世界中でもほとんどいない！清らかな心と、強く逢いたいという気持ちを持つと姿を現すらしいのだが。"	"Un Pokémon originaire des jungles australes, et que l’on croyait disparu. Il est tellement rare que les experts pensent que c’est une légende.%BREAK%Seules quelques personnes ont pu le voir. On dit qu’il ne se montre qu’à ceux qui ont le cœur pur et qui sont vraiment désireux de le rencontrer..."	"Un Pokémon encontrado en una jungla lejos hacia el sur que se pensaba extinguido. Es tan raro que muchos expertos dicen que es un mito. Solo unas cuantas personas en el mundo lo han visto.%BREAK% Aparentemente, solo se les aparece a aquellos puros de corazón y con un fuerte deseo de verlo."	"Ein Pokémon, das zuerst in einem Dschungel weit im Süden entdeckt wurde und eigentlich als ausgestorben gilt. Viele Experten bezweifeln seine Existenz.%BREAK%Nur wenige Menschen haben es gesehen. Man sagt, dass es sich nur den Menschen zeigt, die reinen Herzens sind und es wirklich sehen wollen."	"Mew fu originariamente scoperto in un luogo remoto tanto tempo fa, successivamente è stato considerato estinto, dato che da allora nessuno lo aveva più avvistato."	"먼 남쪽 정글에서 발견된 멸망한 포켓몬이지만 지금은 환상의 포켓몬으로 불리면 그 모습을 본 자는 전 세계에서도 거의 없다고 하네! 순수한 마음과 만나고 싶다는 강한 마음을 가지면 모습을 나타내는 것 같군."	"牠在遙遠南方叢林被發現\n很多人都說牠已經絕種\n人們稱牠是幻之寶可夢\n這世界上沒有幾個人見過牠！%BREAK%據說只有心靈純真\n並一心想見牠的人\n才能一睹牠的身影"	"É um Pokémon encontrado em uma floresta pelo sul que pensavam estar extinto. É tão raro que muitos especialistas acham que é um mito. Somente algumas pessoas o viram em todo o mundo.%BREAK%Aparentemente só aparece para pessoas boas e que querem vê-lo de todo o coração."
"quest_special_dialogue_mew_2_2"	"My colleagues in Kanto, including my instructor, Professor Oak, spent a long time studying Mew. It looks like our findings match theirs!"	"わたしの指導教授であるオーキド博士を筆頭に、カントー地方でミュウの研究を続けている学者たちのレポートとも合致する内容だ！"	"Mes collègues de Kanto, et mon instructeur, Professeur Chen, ont passé beaucoup de temps à étudier Mew. Il semble que nos résultats soient les mêmes que les leurs."	"Mis colegas en Kanto, incluido mi instructor, el Profesor Oak, pasaron muchas horas estudiando a Mew. ¡Parece que nuestros descubrimientos coinciden con los de ellos!"	"Meine Kollegen hier in Kanto, darunter auch mein Lehrer Prof. Eich, sind schon lange mit dem Studium von Mew beschäftigt. Es sieht so aus, als ob unsere Ergebnisse mit ihren übereinstimmen!"	"I miei colleghi della regione di Kanto, incluso il mio insegnante, il Professor Oak, hanno studiato a lungo Mew. Ora sembra che i nostri risultati corrispondano!"	"내 지도교수인 오박사님을 필두로 관동지방에서 뮤의 연구를 계속하고 있는 학자들의 리포트와도 일치하는 내용이야!"	"我的指導教授大木博士\n和其他在關都地區的學者朋友們\n長年以來都在研究夢幻的生態\n看來我們找到的資訊符合他們的學說！"	"Meus colegas de Kanto, incluindo meu instrutor, o Professor Carvalho, estudaram Mew por muitos anos. Parece que nossas descobertas são iguais às deles!"
"quest_special_dialogue_mew_2_3"	"According to our research, Mew was said to be observed using moves of all kinds. This observation has led some of us to say that Mew is the ancestor of all Pokémon!"	"レポートによると、ミュウはポケモンが覚えられる全ての技を使うことができる、とまで書かれている。そのため、ミュウは全てのポケモンの先祖だという説を唱える研究者も多い。"	"D’après nos études, Mew aurait été aperçu utilisant des attaques très diverses. Cette observation semble indiquer que Mew serait l’ancêtre de tous les Pokémon."	"Según nuestra investigación, se dice que Mew ha sido visto usando toda clase de movimientos. ¡Esta observación nos ha llevado a muchos a decir que Mew es el antepasado de todos los Pokémon!"	"Unsere Forschungen haben ergeben, dass Mew anscheinend alle möglichen Attacken beherrscht. Daher sehen einige von uns in Mew den Vorfahren aller Pokémon!"	"Secondo le nostre ricerche, si dice che Mew possa utilizzare ogni tipo di mossa, per cui siamo inclini a pensare che Mew possa essere l’antenato di tutti i Pokémon!"	"리포트에 의하면 뮤는 포켓몬이 배울 수 있는 모든 기술을 사용할 수 있다, 고까지 쓰여 있어. 그것 때문에 뮤는 모든 포켓몬의 선조라는 설을 내세우는 연구자도 많아."	"我們的研究結果顯示\n夢幻會使用所有的招式\n也因為這樣\n部分學者認為夢幻是所有寶可夢的祖先"	"De acordo com nossa pesquisa, parece que Mew foi visto usando todos os tipos de movimentos. Esta observação levou alguns de nós a dizer que Mew é o ancestral dos Pokémon!"
"quest_special_dialogue_mew_2_4"	"Perhaps by studying Pokémon in battle, we’ll learn more!"	"そこで、ポケモンバトルについての研究データを集めたい！"	"Nous en saurons peut-être plus en étudiant les Pokémon en cours de combat."	"Puede que estudiando a los Pokémon en combate aprendamos más."	"Vielleicht erfahren wir mehr, indem wir Pokémon im Kampf beobachten!"	"Forse studiando i Pokémon durante le lotte impareremo ancora di più."	"그래서 포켓몬 배틀에 관한 연구 데이터를 모으고 싶어!"	"如果去研究對戰時的寶可夢\n或許就能獲得更多數據！"	"Talvez estudando Pokémon em batalhas, aprenderemos mais!"
"quest_special_dialogue_mew_2_5"	"Please perform the following research tasks.\n{0}\n{1}\n{2}"	"{0}、{1}、{2}、をお願いするよ。"	"Si possible : \n{0}\n{1}\n{2}"	"Por favor, haz esto:\n{0}\n{1}\n{2}"	"Bitte führe folgende Aufgaben aus:\n{0}\n{1}\n{2}"	"Per favore completa le seguenti missioni:\n- {0}\n- {1}\n- {2}"	"{0}, {1}, {2} (을)를 부탁할게."	"下面這幾個課題就交給你了。\n{0}\n{1}\n{2}"	"Poderia fazer isto?\n{0}\n{1}\n{2}"
"quest_special_dialogue_mew_3_0"	"Great work, %PLAYERNAME%! This will help point us in the right direction."	"よくやってくれた、%PLAYERNAME%！おかげで、核心に近づける。"	"Bien joué %PLAYERNAME% ! Ceci nous mettra sur la bonne voie."	"¡Buen trabajo, %PLAYERNAME%! Esto nos ayudará a tomar el camino acertado."	"Gute Arbeit, %PLAYERNAME%! Das ist schon mal ein guter Anfang."	"Ben fatto, %PLAYERNAME%! Questo ci aiuterà a muoverci nella direzione giusta."	"아주 잘했어, %PLAYERNAME%! 덕분에 핵심에 다가갈 수 있어."	"%PLAYERNAME%\n你太棒了！\n看來我們的研究正朝正確的方向前進"	"Excelente, %PLAYERNAME%! Isto vai nos ajudar a ir na direção certa."
"quest_special_dialogue_mew_3_1"	"Did you know Mew is said to hold the genetic codes of all Pokémon? Mew’s secrets could be a link to understanding the mystery of Pokémon growth and Evolution!"	"ミュウは全てのポケモンの遺伝子をもつと言われているのを知っているかな？ということは、ミュウに関するナゾは、ポケモンの成長や進化の仕組みに関係している可能性がある！"	"Il paraît que Mew posséderait le code génétique de tous les Pokémon. Les secrets de Mew pourraient nous aider à comprendre la croissance et l’Évolution des Pokémon."	"¿Sabías lo que dicen de que Mew posee el mapa genético de todos los Pokémon? ¡Los secretos de Mew podrían ser la clave para entender el misterio del crecimiento y la evolución de los Pokémon!"	"Wusstest du, dass Mew die genetische Zusammensetzung aller Pokémon besitzen soll? Mews Geheimnisse könnten uns helfen, das Rätsel des Wachstums und der Entwicklung von Pokémon zu lösen!"	"Si dice che Mew custodisca i codici genetici di tutti i Pokémon. I segreti che avvolgono Mew potrebbero aiutarci a comprendere i misteri della crescita e dell’evoluzione dei Pokémon!"	"뮤는 모든 포켓몬의 유전자를 가진다고도 하는 걸 알고 있나? 그렇다는 것은 뮤에 관한 수수께끼는 포켓몬의 성장이나 진화 구조와 관계가 있다는 가능성이 있어!"	"據說夢幻擁有所有寶可夢的基因\n所以牠或許就是\n解開寶可夢生態和進化之謎的關鍵！"	"Sabia que dizem que Mew contém os códigos genéticos de todos os Pokémon? Os segredos de Mew podem ser a chave para entendermos o mistério do crescimento e da evolução dos Pokémon!"
"quest_special_dialogue_mew_3_2"	"Let's study some Pokémon Evolution to learn more about Mew!"	"ポケモンを進化させることでミュウについて何かわかることがあるんじゃないかな！"	"Étudions l’Évolution de certains Pokémon afin d’en savoir plus sur Mew."	"¡Vamos a estudiar un poco la evolución Pokémon para aprender más sobre Mew!"	"Wenn wir die Pokémon-Entwicklung genauer untersuchen, können wir vielleicht mehr über Mew lernen!"	"Mettiamoci al lavoro sullo studio dell’evoluzione dei Pokémon così da capire qualcosa di più su Mew."	"포켓몬을 진화시키면 뮤에 대해 뭔가 알 수 있을지도 몰라!"	"我們來研究寶可夢的進化\n看是不是能藉此解開\n更多有關夢幻的謎團！"	"Vamos estudar as evoluções dos Pokémon para aprender mais sobre Mew!"
"quest_special_dialogue_mew_3_3"	"Please perform these research tasks for me.\n{0}\n{1}\n{2}"	"{0}、{1}、{2}、を試してみてくれ。"	"Si possible : \n{0}\n{1}\n{2}"	"Por favor, haz esto:\n{0}\n{1}\n{2}"	"Bitte führe folgende Aufgaben aus:\n{0}\n{1}\n{2}"	"Per favore completa le seguenti missioni:\n- {0}\n- {1}\n- {2}"	"{0}, {1}, {2}(을)를 다시 시도해봐"	"下面這幾個課題就交給你了。\n{0}\n{1}\n{2}"	"Poderia fazer isto?\n{0}\n{1}\n{2}"
"quest_special_dialogue_mew_4_0"	"Amazing. Just amazing! Isn’t Evolution wondrous? I learn something new every time I see it!"	"すごい。言葉では言い表せないほど、すごい！進化って驚異に満ちた現象だと思わないか？ポケモンが進化するたびに新たな発見があるよ！"	"Incroyable. Absolument incroyable ! L’Évolution est un phénomène magnifique ! J’apprends quelque chose de nouveau à chaque fois que j’en vois une."	"Increíble. Sencillamente increíble. ¿No es maravillosa la evolución? ¡Aprendo algo nuevo cada vez que la veo!"	"Fantastisch. Einfach fantastisch! Ist die Entwicklung nicht wunderbar? Jedes Mal, wenn ich sie beobachte, lerne ich etwas Neues!"	"Veramente affascinante. Le evoluzioni sono un fenomeno sorprendente: c’è sempre qualcosa da imparare!"	"굉장해. 정말 굉장해! 진화란 경이로움으로 가득한 현상이라고 생각하지 않나? 포켓몬이 진화할 때마다 새로운 발견이 있어!"	"天啊，這真是太驚人了！\n你不覺得進化實在是太奇妙了嗎？\n寶可夢每一次進化\n都能讓我有新發現！"	"Que maravilha! Evolução é algo admirável! Eu aprendo algo novo toda vez que a vejo!"
"quest_special_dialogue_mew_4_1"	"With the data we’ve collected so far, I should be able to pinpoint Mew’s location! It looks like..."	"これだけデータが集まれば、ミュウを探し出すこともできるはず・・・！ん？待てよ？"	"Avec toutes les données que nous avons réunies, je devrais pouvoir localiser Mew. On dirait que..."	"Con los datos que hemos recopilado hasta ahora, ¡debería poder señalar la ubicación de Mew! Parece que..."	"Anhand der Daten, die wir bisher gesammelt haben, sollte es möglich sein, den Standort von Mew zu bestimmen! Sieht aus, als ob ..."	"Con i dati in nostro possesso finora, dovrei poter ritrovare la posizione di Mew. Sembra che..."	"이만큼 데이터가 모이면 뮤를 찾을 수 있을 텐데....! 응? 잠깐?"	"根據我們目前收集到的數據\n我應該能特定出夢幻的所在位置…！\n嗯？等等…"	"Com os dados que coletei até agora, devo conseguir detectar onde Mew está! Parece que..."
"quest_special_dialogue_mew_4_2"	"Yes, it looks like Mew has visited your area recently! Hmm... Interesting. If that's the case, someone should have reported a sighting..."	"この調査機材の記録によると、きみが住んでいる地域周辺にも最近現れているらしいな！ということは、発見の報告が少しはあっても良いんだが・・・。"	"Oui, il semble que Mew ait visité ta région récemment. Hum... Intéressant. Si cela est vraiment le cas, quelqu’un aurait déjà dû signaler sa présence..."	"¡Sí, parece que Mew ha estado recientemente de visita en tu área! Hmm... Interesante. En ese caso, alguien debería haber informado de un avistamiento..."	"Ja, es sieht so aus, als ob Mew erst vor Kurzem in deiner Nähe war! Hm ... interessant. Wenn das der Fall war, sollte es eigentlich jemand gesichtet haben ..."	"Sì! Sembra proprio che Mew sia passato da poco dalle tue parti! Uhm, interessante perché il tal caso qualcuno avrebbe dovuto segnalarne l’avvistamento."	"이 조사 기재 기록에 따르면 네가 사는 지역 주변에도 최근에 나타난 것 같군! 그렇다면 발견 보고가 조금이라도 있을 텐데..."	"沒錯 看來夢幻最近的確\n有在你住的地方出沒過！\n嗯…這就有趣了\n如果真的是這樣\n那應該會有相關的目擊情報啊…"	"Parece que Mew visitou sua área recentemente! Sim... Interessante. Se for isso mesmo, alguém devia ter avisado..."
"quest_special_dialogue_mew_4_3"	"Maybe Mew is hiding or disguised as another Pokémon? Let's study some other Pokémon that use these tricks and the best ways to catch them!"	"もしかして、ミュウは他のポケモンに変身して紛れ込んでいたりするのかもしれないぞ！？同じように変身するポケモンを調べてみよう。捕まえて生態を調べてみるのがいいだろう。"	"Serait-il possible que Mew se cache ou se déguise en un autre Pokémon ? Observons d’autres Pokémon qui utilisent ces astuces, et voyons comment les attraper."	"¿Quizás Mew está escondido o haciéndose pasar por otro Pokémon? ¡Estudiemos otros Pokémon que usan estos trucos y el mejor modo de capturarlos!"	"Vielleicht versteckt es sich oder hat sich als ein anderes Pokémon getarnt? Wir sollten ein paar Pokémon beobachten, die diese Tricks benutzen, und herausfinden, wie man sie am besten fängt!"	"Forse Mew si sta nascondendo, oppure ha assunto le sembianze di un altro Pokémon? Esaminiamo i Pokémon con tali capacità e vediamo qual è il modo migliore di catturarli."	"혹시 뮤는 다른 포켓몬으로 변신해서 섞여 있을지도 모르겠군!? 비슷하게 변신하는 포켓몬을 조사해보자. 잡아서 생태를 조사하면 좋겠지."	"也許夢幻躲起來了？\n還是牠變身成其他寶可夢了！？\n我們去捕捉其他能變身的寶可夢\n研究研究牠們的生態吧"	"Talvez Mew esteja se escondendo ou disfarçado de outro Pokémon? Vamos estudar outros Pokémon que usam estes truques e a melhor maneira de pegá-los!"
"quest_special_dialogue_mew_4_4"	"Please perform the following research tasks.\n{0}\n{1}\n{2}"	"{0}、{1}、{2}、を実行してもらいたい。"	"Si possible : \n{0}\n{1}\n{2}"	"Por favor, haz esto:\n{0}\n{1}\n{2}"	"Bitte tu Folgendes:\n{0}\n{1}\n{2}"	"Per favore completa le seguenti missioni:\n- {0}\n- {1}\n- {2}"	"{0}, {1}, {2} (을)를 실행해줬으면 해."	"下面這幾個課題就交給你了。\n{0}\n{1}\n{2}"	"Poderia fazer isto?\n{0}\n{1}\n{2}"
"quest_special_dialogue_mew_5_0"	"Thank you, %PLAYERNAME%! With your help, I’ve determined that Mew is invisible!"	"協力に感謝するよ、%PLAYERNAME%！おかげで、普段、ミュウは姿を消して活動していることがわかったよ！"	"Merci %PLAYERNAME% ! Grâce à ton aide, je pense pouvoir confirmer que Mew est invisible !"	"¡Gracias, %PLAYERNAME%! Gracias a ti, ¡he llegado a la conclusión de que Mew es invisible!"	"Danke, %PLAYERNAME%! Dank deiner Hilfe konnte ich ermitteln, dass Mew unsichtbar ist!"	"Grazie, %PLAYERNAME%! Grazie al tuo aiuto ho capito che Mew si è reso invisibile!"	"협력을 감사한다, %PLAYERNAME%! 덕분에 평소 뮤는 모습을 지우고 활동하고 있다는 것을 알았어!"	"%PLAYERNAME%\n謝謝你！\n看來夢幻平常都隱藏起自己的行蹤！"	"Obrigado, %PLAYERNAME%! Com a sua ajuda, consegui determinar que Mew está invisível!"
"quest_special_dialogue_mew_5_1"	"Let's collect some data to build a tool to find it. I have an idea... I’ll need you to study some powerful Pokémon up close to help me out!"	"ミュウの姿を肉眼で見られるようにするために、特殊な装置を作ってみようと思うんだが、データを集めてもらう必要がある。まずは、強力なポケモンを近くで観察してみてくれ！"	"Recueillons des données pour construire un outil qui nous permettra de le trouver. J’ai une idée... Si tu pouvais étudier de près certains Pokémon puissants, ça m’aiderait bien."	"Recopilemos datos para crear una herramienta para encontrarlo. Tengo una idea... Necesito que me ayudes estudiando de cerca unos poderosos Pokémon."	"Wenn wir ein paar Daten sammeln, können wir vielleicht ein Gerät bauen, das uns bei der Suche hilft. Ich habe eine Idee ... könntest du für mich einige mächtige Pokémon aus der Nähe beobachten?"	"Ora raccoglieremo dei dati per costruire uno strumento in grado di rilevarlo. Ho un’idea: dovrò chiederti però di studiare da vicino alcuni Pokémon molto potenti!"	"뮤의 모습을 맨눈으로 보기 위해서는 특수한 장치를 만들어 보려고 하는데, 데이터를 모을 필요가 있어. 먼저 강력한 포켓몬을 가까이에서 관찰해줘!"	"我想做個特殊裝置來偵測夢幻的存在\n不過我需要一些數據…\n我想請你就近觀察一些強大的寶可夢！"	"Vamos coletar dados para montar uma ferramenta para encontrá-lo. Tive uma ideia... Preciso que estude um Pokémon forte de perto para me ajudar!"
"quest_special_dialogue_mew_5_2"	"Could you complete the following research tasks?\n{0}\n{1}\n{2}"	"{0}、{1}、{2}、を行ってくれるね？"	"Si possible : \n{0}\n{1}\n{2}"	"¿Podrías hacer lo siguiente?\n{0}\n{1}\n{2}"	"Bitte führe folgende Aufgaben aus:\n{0}\n{1}\n{2}"	"Potresti completare queste missioni per me?\n- {0}\n- {1}\n- {2}"	"{0}, {1}, {2} 를 해줄 수 있나?"	"可以麻煩你幫我完成以下這幾個課題嗎？\n{0}\n{1}\n{2}"	"Poderia fazer isto?\n{0}\n{1}%BREAK%{2}"
"quest_special_dialogue_mew_6_0"	"Nice! My prototype is functioning well. I’ve upgraded your AR camera with the new ability to see invisible Pokémon!"	"ありがとう！おかげで試作品が完成したよ。ARカメラモードに、隠れているミュウの姿を検知できる機能を追加しておいたから、これでミュウの姿を見ることができるだろう。"	"Magnifique ! Mon prototype fonctionne parfaitement. J’ai actualisé ta caméra RA pour que tu puisses détecter les Pokémon invisibles !"	"¡Bien! Mi prototipo funciona de maravilla. ¡He mejorado el modo RA de tu cámara para que ahora puedas ver Pokémon invisibles!"	"Sehr schön! Mein Prototyp funktioniert hervorragend. Ich habe deine AR-Modus-Kamera aktualisiert, sodass sie jetzt unsichtbare Pokémon sehen kann!"	"Benissimo, il mio prototipo funziona alla grande! Ho aggiornato la tua modalità AR aggiungendo la possibilità di scovare i Pokémon invisibili."	"고맙군! 덕분에 시제품이 완성했어 AR 카메라 모드에 숨어 있는 뮤 모습을 탐지할 수 있는 기능을 추가했으니 이걸로 뮤의 모습을 볼 수 있을 거다."	"很好！測試機的狀況看起來很不錯\n我已經幫你把AR照相機升級\n現在你可以看到隱形的寶可夢了！"	"Legal! Meu protótipo está funcionando! Aprimorei o modo RA da sua câmera para que possa ver Pokémon invisíveis!"
"quest_special_dialogue_mew_6_1"	"The final step is to lure out Mew. Mew is said only to appear to those who are pure of heart and have a strong desire to meet it..."	"あとは、ミュウをうまく誘い出すことができれば・・・大切なのは、まっすぐな心と、ミュウに会いたいという気持ちを強く持つこと。"	"L’étape finale est de faire sortir Mew de sa cachette. On dit qu’il ne se montre qu’à ceux qui ont le cœur pur et qui sont vraiment désireux de le rencontrer..."	"Lo último es hacer que aparezca Mew. Se dice que solo aparece ante aquellos de corazón puro y con un fuerte deseo de encontrarse con él."	"Der letzte Schritt ist es, Mew hervorzulocken. Man sagt, dass sich Mew nur den Menschen zeigt, die reinen Herzens sind und es wirklich sehen wollen."	"Non rimane che attirare Mew verso di noi. È risaputo che Mew appaia solo alle persone pure di cuore e che dimostrano un fortissimo desiderio di incontrarlo."	"이제 뮤를 잘 나타나게 만들어야 하는데.... 중요한 것은 순수한 마음과 뮤를 만나고 싶다는 강한 마음이 있어야 하네."	"最後一步就是要把夢幻誘出來\n據說只有心靈純真\n而且一心想見到夢幻的人才能見到牠…"	"O último passo é fazer com que Mew apareça. Dizem que Mew só aparece para pessoas boas e que desejam conhecê-lo de todo coração..."
"quest_special_dialogue_mew_6_2"	"Let’s show Mew what a great Trainer you are and how excited we are to see it!"	"きみのポケモントレーナーとしての資質の高さをミュウに見せてやるんだ！ミュウに会える喜びを心の中に強く持ちながら。"	"Montrons à Mew tes qualités de Dresseur et notre joie de le voir."	"¡Enseñémosle a Mew lo bien que lo haces y cuánto deseamos verlo!"	"Zeige Mew, was für ein großartiger Trainer du bist und wie sehr wir uns wünschen, es zu sehen!"	"Facciamo vedere a Mew il tuo valore e quanto tu sia impaziente di vederlo!"	"포켓몬 트레이너로서의 높은 자질을 뮤에게 보여주는 거야! 뮤를 만날 수 있는 기쁨을 마음속에 강하게 가져."	"我們要讓夢幻知道我們多想見牠\n而且要讓牠看到\n你是一個多麼厲害的訓練家！"	"Vamos mostrar a Mew que você tem treinado bastante e que é seu sonho vê-lo!"
"quest_special_dialogue_mew_6_3"	"Please carry out the following research tasks.\n{0}\n{1}\n{2}"	"{0}、{1}、{2}、を頼むよ。"	"Si possible : \n{0}\n{1}\n{2}"	"Intentemos hacer lo siguiente:\n{0}\n{1}\n{2}"	"Bitte führe folgende Aufgaben aus:\n{0}\n{1}\n{2}"	"Proviamo con queste missioni:\n- {0}\n- {1}\n- {2}"	"{0}, {1}, {2} 를 부탁해."	"下面這幾個課題就交給你了。\n{0}\n{1}\n{2}"	"Poderia fazer isto?\n{0}\n{1}%BREAK%{2}"
"quest_special_dialogue_mew_7_0"	"We found Mew! Awesome! This is an experience to remember forever."	"すごいぞ！ついに幻のポケモン、ミュウをみつけたんだな！今回の幻のポケモンを探す特別な調査は、きみにとって忘れられない体験になったと思う。"	"Nous avons attrapé Mew ! Extraordinaire ! Quel souvenir mémorable !"	"¡Hemos capturado a Mew! ¡Genial! Esto sí que es un momento inolvidable."	"Wir haben Mew gefangen! Fantastisch! Das ist wirklich ein unvergessliches Ereignis."	"Abbiamo catturato Mew, fantastico! Questa sì che è un’esperienza da ricordare."	"굉장해! 드디어 환상의 포켓몬 뮤를 발견했군! 이번 환상의 포켓몬을 찾는 특별한 조사는 너에게도 잊을 수 없는 체험이었을 거야."	"我們找到夢幻了！太棒了！\n這會是我們一輩子都忘不了的回憶！"	"Pegamos Mew! Irado! Esta sim é uma experiência e tanto."
